setting	run	activation	period	actor.id	actor.sex	actor.behavior	actor.score	actor.oestrus	actor.x	actor.y	receiver.id	receiver.sex	receiver.behavior	receiver.score	receiver.oestrus	receiver.x	receiver.y
something	4	15940	200	3	M	Stroll	46.5739	NA	-42.6261	-76.6346	NA	NA	NA	NA	NA	NA	NA
something	4	15941	200	2	F	Withdraw	13.2932	N	-49.1035	-70.1384	3	M	None	46.5739	NA	-42.6261	-76.6346
something	4	15942	200	1	F	Search	7.88764	N	-33.9508	-75.1035	NA	NA	NA	NA	NA	NA	NA
something	4	15943	200	4	M	Stroll	21.3758	NA	-36.1439	-83.2592	NA	NA	NA	NA	NA	NA	NA
something	4	15944	200	3	M	Stroll	46.5739	NA	-42.9537	-75.6898	NA	NA	NA	NA	NA	NA	NA
something	4	15945	200	1	F	Search	7.88764	N	-33.966	-76.1034	NA	NA	NA	NA	NA	NA	NA
something	4	15946	200	4	M	Search	21.3758	NA	-36.2297	-84.2555	NA	NA	NA	NA	NA	NA	NA
something	4	15947	200	2	F	Search	13.2932	N	-49.3152	-71.1158	NA	NA	NA	NA	NA	NA	NA
something	4	15948	200	3	M	Withdraw	46.5739	NA	-41.5265	-77.0908	2	F	None	13.2932	N	-49.3152	-71.1158
something	4	15949	200	1	F	Stroll	7.88764	N	-33.6979	-77.0668	NA	NA	NA	NA	NA	NA	NA
something	4	15950	200	2	F	Stroll	13.2932	N	-48.4881	-71.6778	NA	NA	NA	NA	NA	NA	NA
something	4	15951	200	4	M	Search	21.3758	NA	-35.2334	-84.3414	NA	NA	NA	NA	NA	NA	NA
something	4	15952	200	1	F	Withdraw	7.88764	N	-34.6032	-75.2835	4	M	None	21.3758	NA	-35.2334	-84.3414
something	4	15953	200	3	M	Fight	46.7187	NA	-40.5589	-76.8382	1	F	Flee	7.74281	N	-33.2	-73.8583
something	4	15954	200	2	F	Stroll	13.2932	N	-47.5637	-72.0593	NA	NA	NA	NA	NA	NA	NA
something	4	15955	200	4	M	Stroll	21.3758	NA	-35.0584	-83.3568	NA	NA	NA	NA	NA	NA	NA
something	4	15956	200	1	F	Search	7.74281	N	-33.9126	-73.1567	NA	NA	NA	NA	NA	NA	NA
something	4	15957	200	2	F	Stroll	13.2932	N	-47.0702	-72.929	NA	NA	NA	NA	NA	NA	NA
something	4	15958	200	4	M	Stroll	21.3758	NA	-34.9024	-82.3691	NA	NA	NA	NA	NA	NA	NA
something	4	15959	200	1	F	Stroll	7.74281	N	-34.6844	-72.5208	NA	NA	NA	NA	NA	NA	NA
something	4	15960	200	3	M	Fight	47.0327	NA	-39.8439	-77.5373	4	M	Flee	21.0619	NA	-33.1371	-83.3092
something	4	15961	200	2	F	Stroll	13.2932	N	-46.9836	-73.9253	NA	NA	NA	NA	NA	NA	NA
something	4	15962	200	1	F	Stroll	7.74281	N	-35.2989	-71.7319	NA	NA	NA	NA	NA	NA	NA
something	4	15963	200	4	M	Search	21.0619	NA	-32.667	-82.4266	NA	NA	NA	NA	NA	NA	NA
something	4	15964	200	3	M	Fight	47.174	NA	-39.2274	-76.7499	1	F	Flee	7.60146	N	-35.216	-69.7336
something	4	15965	200	2	F	Stroll	13.2932	N	-47.117	-74.9163	NA	NA	NA	NA	NA	NA	NA
something	4	15966	200	1	F	Search	7.60146	N	-34.2168	-69.775	NA	NA	NA	NA	NA	NA	NA
something	4	15967	200	3	M	Stroll	47.174	NA	-38.2398	-76.9065	NA	NA	NA	NA	NA	NA	NA
something	4	15968	200	4	M	Stroll	21.0619	NA	-31.8173	-81.8994	NA	NA	NA	NA	NA	NA	NA
something	4	15969	200	2	F	Search	13.2932	N	-48.1081	-74.7829	NA	NA	NA	NA	NA	NA	NA
something	4	15970	200	3	M	Stroll	47.174	NA	-37.2416	-76.8462	NA	NA	NA	NA	NA	NA	NA
something	4	15971	200	1	F	Search	7.60146	N	-34.2583	-70.7742	NA	NA	NA	NA	NA	NA	NA
something	4	15972	200	2	F	Search	13.2932	N	-47.9747	-73.7919	NA	NA	NA	NA	NA	NA	NA
something	4	15973	200	4	M	Search	21.0619	NA	-32.3444	-81.0496	NA	NA	NA	NA	NA	NA	NA
something	4	15974	200	3	M	Fight	47.4827	NA	-36.4828	-77.4975	4	M	Flee	20.7533	NA	-30.7106	-82.2031
something	4	15975	200	1	F	Withdraw	7.60146	N	-32.9861	-69.2309	3	M	None	47.4827	NA	-36.4828	-77.4975
something	4	15976	200	2	F	Search	13.2932	N	-46.9836	-73.9253	NA	NA	NA	NA	NA	NA	NA
something	4	15977	200	4	M	Search	20.7533	NA	-30.1338	-81.3861	NA	NA	NA	NA	NA	NA	NA
something	4	15978	200	3	M	Stroll	47.4827	NA	-35.888	-76.6936	NA	NA	NA	NA	NA	NA	NA
something	4	15979	200	2	F	Stroll	13.2932	N	-46.0026	-73.7313	NA	NA	NA	NA	NA	NA	NA
something	4	15980	200	4	M	Stroll	20.7533	NA	-29.2032	-81.0201	NA	NA	NA	NA	NA	NA	NA
something	4	15981	200	3	M	Stroll	47.4827	NA	-35.483	-75.7793	NA	NA	NA	NA	NA	NA	NA
something	4	15982	200	2	F	Stroll	13.2932	N	-45.4171	-72.9207	NA	NA	NA	NA	NA	NA	NA
something	4	15983	200	4	M	Search	20.7533	NA	-29.5692	-80.0895	NA	NA	NA	NA	NA	NA	NA
something	4	15984	200	1	F	Search	7.60146	N	-33.7578	-68.5948	NA	NA	NA	NA	NA	NA	NA
something	4	15985	200	3	M	Flee	46.6207	NA	-37.1674	-76.8576	1	F	Fight	8.46346	N	-33.9913	-69.5672
something	4	15986	200	2	F	Stroll	13.2932	N	-44.7504	-72.1753	NA	NA	NA	NA	NA	NA	NA
something	4	15987	200	4	M	Stroll	20.7533	NA	-29.3271	-79.1193	NA	NA	NA	NA	NA	NA	NA
something	4	15988	200	1	F	Withdraw	8.46346	N	-32.255	-68.5745	3	M	None	46.6207	NA	-37.1674	-76.8576
something	4	15989	200	2	F	Stroll	13.2932	N	-44.3372	-71.2647	NA	NA	NA	NA	NA	NA	NA
something	4	15990	200	4	M	Stroll	20.7533	NA	-28.6564	-78.3775	NA	NA	NA	NA	NA	NA	NA
something	4	15991	200	3	M	Stroll	46.6207	NA	-36.8427	-75.9118	NA	NA	NA	NA	NA	NA	NA
something	4	15992	200	2	F	Stroll	13.2932	N	-44.2365	-70.2698	NA	NA	NA	NA	NA	NA	NA
something	4	15993	200	4	M	Search	20.7533	NA	-27.9146	-79.0482	NA	NA	NA	NA	NA	NA	NA
something	4	15994	200	3	M	Stroll	46.6207	NA	-36.6084	-74.9397	NA	NA	NA	NA	NA	NA	NA
something	4	15995	200	2	F	Search	13.2932	N	-43.2416	-70.3704	NA	NA	NA	NA	NA	NA	NA
something	4	15996	200	4	M	Search	20.7533	NA	-27.2439	-78.3065	NA	NA	NA	NA	NA	NA	NA
something	4	15997	200	1	F	Search	8.46346	N	-31.7587	-69.4426	NA	NA	NA	NA	NA	NA	NA
something	4	15998	200	3	M	Flee	45.7743	NA	-38.535	-75.4765	1	F	Fight	9.30982	N	-32.4202	-70.1925
something	4	15999	200	2	F	Groom	13.2932	N	-43.2416	-70.3704	3	M	Groomed	45.7743	NA	-38.535	-75.4765
something	4	16000	200	4	M	Search	20.7533	NA	-27.9857	-77.6358	NA	NA	NA	NA	NA	NA	NA
something	4	16001	201	1	F	Stroll	9.30982	N	-33.338	-70.5896	NA	NA	NA	NA	NA	NA	NA
something	4	16002	201	2	F	Withdraw	13.2932	N	-44.1973	-68.6135	3	M	None	45.7743	NA	-38.535	-75.4765
something	4	16003	201	4	M	Stroll	20.7533	NA	-28.279	-76.6798	NA	NA	NA	NA	NA	NA	NA
something	4	16004	201	3	M	Stroll	45.7743	NA	-38.7624	-74.5027	NA	NA	NA	NA	NA	NA	NA
something	4	16005	201	1	F	Flee	9.17461	N	-31.7231	-69.4097	3	M	Fight	45.9095	NA	-37.9514	-73.9177
something	4	16006	201	4	M	Stroll	20.7533	NA	-28.7579	-75.8019	NA	NA	NA	NA	NA	NA	NA
something	4	16007	201	2	F	Search	13.2932	N	-45.0758	-69.0914	NA	NA	NA	NA	NA	NA	NA
something	4	16008	201	3	M	Fight	46.0761	NA	-37.1414	-73.3313	1	F	Flee	9.00805	N	-30.1157	-68.2197
something	4	16009	201	4	M	Fight	21.0559	NA	-28.9341	-74.8175	1	F	Flee	8.70537	N	-31.5825	-66.8602
something	4	16010	201	2	F	Search	13.2932	N	-45.5536	-68.213	NA	NA	NA	NA	NA	NA	NA
something	4	16011	201	3	M	Stroll	46.0761	NA	-37.4768	-72.3893	NA	NA	NA	NA	NA	NA	NA
something	4	16012	201	4	M	Stroll	21.0559	NA	-29.6282	-74.0976	NA	NA	NA	NA	NA	NA	NA
something	4	16013	201	2	F	Search	13.2932	N	-44.6752	-67.7351	NA	NA	NA	NA	NA	NA	NA
something	4	16014	201	3	M	Stroll	46.0761	NA	-37.0602	-71.4802	NA	NA	NA	NA	NA	NA	NA
something	4	16015	201	1	F	Stroll	8.70537	N	-32.0449	-65.9735	NA	NA	NA	NA	NA	NA	NA
something	4	16016	201	4	M	Withdraw	21.0559	NA	-27.9708	-75.2171	3	M	None	46.0761	NA	-37.0602	-71.4802
something	4	16017	201	2	F	Stroll	13.2932	N	-43.6838	-67.8658	NA	NA	NA	NA	NA	NA	NA
something	4	16018	201	1	F	Search	8.70537	N	-31.1583	-65.5111	NA	NA	NA	NA	NA	NA	NA
something	4	16019	201	4	M	Search	21.0559	NA	-27.4111	-74.3884	NA	NA	NA	NA	NA	NA	NA
something	4	16020	201	3	M	Stroll	46.0761	NA	-36.1767	-71.9487	NA	NA	NA	NA	NA	NA	NA
something	4	16021	201	2	F	Stroll	13.2932	N	-42.6906	-67.7491	NA	NA	NA	NA	NA	NA	NA
something	4	16022	201	1	F	Search	8.70537	N	-30.6959	-66.3978	NA	NA	NA	NA	NA	NA	NA
something	4	16023	201	4	M	Stroll	21.0559	NA	-26.4461	-74.1263	NA	NA	NA	NA	NA	NA	NA
something	4	16024	201	3	M	Stroll	46.0761	NA	-35.6236	-72.7818	NA	NA	NA	NA	NA	NA	NA
something	4	16025	201	2	F	Stroll	13.2932	N	-41.8967	-67.141	NA	NA	NA	NA	NA	NA	NA
something	4	16026	201	1	F	Stroll	8.70537	N	-30.431	-67.3621	NA	NA	NA	NA	NA	NA	NA
something	4	16027	201	3	M	Stroll	46.0761	NA	-34.9721	-73.5404	NA	NA	NA	NA	NA	NA	NA
something	4	16028	201	2	F	Stroll	13.2932	N	-41.4467	-66.248	NA	NA	NA	NA	NA	NA	NA
something	4	16029	201	4	M	Search	21.0559	NA	-26.184	-75.0914	NA	NA	NA	NA	NA	NA	NA
something	4	16030	201	3	M	Stroll	46.0761	NA	-34.0291	-73.8734	NA	NA	NA	NA	NA	NA	NA
something	4	16031	201	1	F	Groom	8.70537	N	-30.431	-67.3621	3	M	Groomed	46.0761	NA	-34.0291	-73.8734
something	4	16032	201	2	F	Search	13.2932	N	-42.3397	-65.798	NA	NA	NA	NA	NA	NA	NA
something	4	16033	201	4	M	Search	21.0559	NA	-27.149	-75.3534	NA	NA	NA	NA	NA	NA	NA
something	4	16034	201	3	M	Fight	46.235	NA	-33.5455	-72.9981	1	F	Flee	8.54646	N	-30.1196	-65.3865
something	4	16035	201	2	F	Search	13.2932	N	-42.7897	-66.691	NA	NA	NA	NA	NA	NA	NA
something	4	16036	201	4	M	Withdraw	21.0559	NA	-25.24	-75.9497	3	M	None	46.235	NA	-33.5455	-72.9981
something	4	16037	201	1	F	Search	8.54646	N	-29.1318	-65.5421	NA	NA	NA	NA	NA	NA	NA
something	4	16038	201	2	F	Search	13.2932	N	-41.8967	-67.141	NA	NA	NA	NA	NA	NA	NA
something	4	16039	201	3	M	Stroll	46.235	NA	-32.6271	-73.3937	NA	NA	NA	NA	NA	NA	NA
something	4	16040	201	1	F	Search	8.54646	N	-29.2875	-66.5299	NA	NA	NA	NA	NA	NA	NA
something	4	16041	201	2	F	Stroll	13.2932	N	-40.9019	-67.0392	NA	NA	NA	NA	NA	NA	NA
something	4	16042	201	4	M	Search	21.0559	NA	-25.5381	-76.9042	NA	NA	NA	NA	NA	NA	NA
something	4	16043	201	1	F	Withdraw	8.54646	N	-27.3999	-65.8688	3	M	None	46.235	NA	-32.6271	-73.3937
something	4	16044	201	2	F	Stroll	13.2932	N	-40.0165	-67.5041	NA	NA	NA	NA	NA	NA	NA
something	4	16045	201	4	M	Search	21.0559	NA	-26.4926	-76.6061	NA	NA	NA	NA	NA	NA	NA
something	4	16046	201	1	F	Search	8.54646	N	-27.7305	-64.925	NA	NA	NA	NA	NA	NA	NA
something	4	16047	201	3	M	Stroll	46.235	NA	-32.7271	-72.3988	NA	NA	NA	NA	NA	NA	NA
something	4	16048	201	2	F	Stroll	13.2932	N	-39.0228	-67.6164	NA	NA	NA	NA	NA	NA	NA
something	4	16049	201	4	M	Groom	21.0559	NA	-26.4926	-76.6061	3	M	Groomed	46.235	NA	-32.7271	-72.3988
something	4	16050	201	1	F	Search	8.54646	N	-26.7867	-64.5944	NA	NA	NA	NA	NA	NA	NA
something	4	16051	201	2	F	Withdraw	13.2932	N	-40.0133	-65.8789	3	M	None	46.235	NA	-32.7271	-72.3988
something	4	16052	201	4	M	Flee	20.743	NA	-25.5957	-78.3937	3	M	Fight	46.5479	NA	-31.8982	-72.9581
something	4	16053	201	1	F	Search	8.54646	N	-26.4561	-65.5382	NA	NA	NA	NA	NA	NA	NA
something	4	16054	201	2	F	Search	13.2932	N	-40.8821	-66.3741	NA	NA	NA	NA	NA	NA	NA
something	4	16055	201	3	M	Stroll	46.5479	NA	-30.8982	-72.9567	NA	NA	NA	NA	NA	NA	NA
something	4	16056	201	1	F	Stroll	8.54646	N	-25.6938	-66.1853	NA	NA	NA	NA	NA	NA	NA
something	4	16057	201	2	F	Search	13.2932	N	-40.3868	-67.2429	NA	NA	NA	NA	NA	NA	NA
something	4	16058	201	4	M	Search	20.743	NA	-26.4895	-78.8422	NA	NA	NA	NA	NA	NA	NA
something	4	16059	201	3	M	Withdraw	46.5479	NA	-32.728	-72.1494	4	M	None	20.743	NA	-26.4895	-78.8422
something	4	16060	201	1	F	Stroll	8.54646	N	-24.8157	-66.6639	NA	NA	NA	NA	NA	NA	NA
something	4	16061	201	2	F	Stroll	13.2932	N	-39.7212	-67.9892	NA	NA	NA	NA	NA	NA	NA
something	4	16062	201	4	M	Stroll	20.743	NA	-27.4437	-78.5429	NA	NA	NA	NA	NA	NA	NA
something	4	16063	201	1	F	Search	8.54646	N	-25.2942	-67.5419	NA	NA	NA	NA	NA	NA	NA
something	4	16064	201	2	F	Stroll	13.2932	N	-38.8097	-68.4005	NA	NA	NA	NA	NA	NA	NA
something	4	16065	201	4	M	Stroll	20.743	NA	-28.4395	-78.6337	NA	NA	NA	NA	NA	NA	NA
something	4	16066	201	1	F	Stroll	8.54646	N	-25.4509	-68.5296	NA	NA	NA	NA	NA	NA	NA
something	4	16067	201	2	F	Withdraw	13.2932	N	-40.7972	-68.624	3	M	None	46.5479	NA	-32.728	-72.1494
something	4	16068	201	4	M	Stroll	20.743	NA	-29.2268	-79.2504	NA	NA	NA	NA	NA	NA	NA
something	4	16069	201	1	F	Stroll	8.54646	N	-26.1229	-69.2701	NA	NA	NA	NA	NA	NA	NA
something	4	16070	201	2	F	Search	13.2932	N	-40.9089	-67.6302	NA	NA	NA	NA	NA	NA	NA
something	4	16071	201	4	M	Search	20.743	NA	-29.8434	-78.4632	NA	NA	NA	NA	NA	NA	NA
something	4	16072	201	3	M	Stroll	46.5479	NA	-33.6822	-71.8501	NA	NA	NA	NA	NA	NA	NA
something	4	16073	201	1	F	Withdraw	8.54646	N	-24.8128	-67.7589	3	M	None	46.5479	NA	-33.6822	-71.8501
something	4	16074	201	4	M	Withdraw	20.743	NA	-29.0457	-80.2972	3	M	None	46.5479	NA	-33.6822	-71.8501
something	4	16075	201	2	F	Search	13.2932	N	-39.9152	-67.5185	NA	NA	NA	NA	NA	NA	NA
something	4	16076	201	1	F	Search	8.54646	N	-25.5684	-67.1039	NA	NA	NA	NA	NA	NA	NA
something	4	16077	201	3	M	Stroll	46.5479	NA	-33.7065	-72.8498	NA	NA	NA	NA	NA	NA	NA
something	4	16078	201	2	F	Stroll	13.2932	N	-38.9235	-67.3899	NA	NA	NA	NA	NA	NA	NA
something	4	16079	201	1	F	Stroll	8.54646	N	-26.5646	-67.0167	NA	NA	NA	NA	NA	NA	NA
something	4	16080	201	4	M	Search	20.743	NA	-29.9627	-80.6961	NA	NA	NA	NA	NA	NA	NA
something	4	16081	202	3	M	Stroll	46.5479	NA	-33.2777	-73.7532	NA	NA	NA	NA	NA	NA	NA
something	4	16082	202	2	F	Stroll	13.2932	N	-37.9269	-67.3075	NA	NA	NA	NA	NA	NA	NA
something	4	16083	202	1	F	Stroll	8.54646	N	-27.4652	-66.5822	NA	NA	NA	NA	NA	NA	NA
something	4	16084	202	4	M	Search	20.743	NA	-30.3615	-79.7791	NA	NA	NA	NA	NA	NA	NA
something	4	16085	202	2	F	Groom	13.2932	N	-37.9269	-67.3075	3	M	Groomed	46.5479	NA	-33.2777	-73.7532
something	4	16086	202	1	F	Stroll	8.54646	N	-28.3105	-66.0478	NA	NA	NA	NA	NA	NA	NA
something	4	16087	202	4	M	Withdraw	20.743	NA	-29.6911	-81.6633	3	M	None	46.5479	NA	-33.2777	-73.7532
something	4	16088	202	2	F	Flee	13.1155	N	-38.9507	-65.5894	3	M	Fight	46.7256	NA	-33.8627	-72.9421
something	4	16089	202	1	F	Stroll	8.54646	N	-29.0375	-65.3611	NA	NA	NA	NA	NA	NA	NA
something	4	16090	202	4	M	Search	20.743	NA	-28.7489	-81.3281	NA	NA	NA	NA	NA	NA	NA
something	4	16091	202	3	M	Stroll	46.7256	NA	-34.5682	-72.2335	NA	NA	NA	NA	NA	NA	NA
something	4	16092	202	1	F	Stroll	8.54646	N	-30.0282	-65.2251	NA	NA	NA	NA	NA	NA	NA
something	4	16093	202	4	M	Search	20.743	NA	-29.0842	-80.3859	NA	NA	NA	NA	NA	NA	NA
something	4	16094	202	3	M	Fight	46.9448	NA	-35.1189	-71.3987	2	F	Flee	12.8963	N	-38.7169	-63.6031
something	4	16095	202	1	F	Stroll	8.54646	N	-31.0254	-65.1505	NA	NA	NA	NA	NA	NA	NA
something	4	16096	202	4	M	Stroll	20.743	NA	-29.7726	-79.6606	NA	NA	NA	NA	NA	NA	NA
something	4	16097	202	2	F	Search	12.8963	N	-39.7101	-63.4863	NA	NA	NA	NA	NA	NA	NA
something	4	16098	202	1	F	Stroll	8.54646	N	-31.9912	-64.8912	NA	NA	NA	NA	NA	NA	NA
something	4	16099	202	3	M	Stroll	46.9448	NA	-36.1161	-71.3251	NA	NA	NA	NA	NA	NA	NA
something	4	16100	202	4	M	Stroll	20.743	NA	-30.3646	-78.8547	NA	NA	NA	NA	NA	NA	NA
something	4	16101	202	1	F	Withdraw	8.54646	N	-30.0194	-65.2262	2	F	None	12.8963	N	-39.7101	-63.4863
something	4	16102	202	3	M	Search	46.9448	NA	-36.0425	-70.3278	NA	NA	NA	NA	NA	NA	NA
something	4	16103	202	4	M	Stroll	20.743	NA	-31.3143	-78.5416	NA	NA	NA	NA	NA	NA	NA
something	4	16104	202	2	F	Flee	12.7239	N	-41.1428	-62.0908	3	M	Fight	47.1172	NA	-36.515	-69.4465
something	4	16105	202	1	F	Search	8.54646	N	-30.1869	-66.212	NA	NA	NA	NA	NA	NA	NA
something	4	16106	202	4	M	Stroll	20.743	NA	-31.8861	-77.7212	NA	NA	NA	NA	NA	NA	NA
something	4	16107	202	2	F	Search	12.7239	N	-40.4451	-61.3744	NA	NA	NA	NA	NA	NA	NA
something	4	16108	202	1	F	Withdraw	8.54646	N	-28.2998	-65.5497	3	M	None	47.1172	NA	-36.515	-69.4465
something	4	16109	202	4	M	Stroll	20.743	NA	-32.7258	-77.1782	NA	NA	NA	NA	NA	NA	NA
something	4	16110	202	2	F	Search	12.7239	N	-41.1614	-60.6767	NA	NA	NA	NA	NA	NA	NA
something	4	16111	202	1	F	Search	8.54646	N	-27.9686	-66.4932	NA	NA	NA	NA	NA	NA	NA
something	4	16112	202	3	M	Stroll	47.1172	NA	-35.6882	-68.8839	NA	NA	NA	NA	NA	NA	NA
something	4	16113	202	4	M	Stroll	20.743	NA	-32.9382	-76.201	NA	NA	NA	NA	NA	NA	NA
something	4	16114	202	2	F	Search	12.7239	N	-40.4637	-59.9604	NA	NA	NA	NA	NA	NA	NA
something	4	16115	202	1	F	Stroll	8.54646	N	-28.1878	-67.4689	NA	NA	NA	NA	NA	NA	NA
something	4	16116	202	3	M	Fight	47.2707	NA	-34.7056	-68.6985	1	F	Flee	8.39293	N	-26.3518	-68.2621
something	4	16117	202	2	F	Search	12.7239	N	-39.7473	-60.6581	NA	NA	NA	NA	NA	NA	NA
something	4	16118	202	4	M	Flee	20.438	NA	-32.1084	-78.0207	3	M	Fight	47.5757	NA	-34.4763	-69.6719
something	4	16119	202	1	F	Search	8.39293	N	-26.7484	-69.1801	NA	NA	NA	NA	NA	NA	NA
something	4	16120	202	2	F	Stroll	12.7239	N	-38.9692	-61.2861	NA	NA	NA	NA	NA	NA	NA
something	4	16121	202	4	M	Search	20.438	NA	-31.1986	-77.6058	NA	NA	NA	NA	NA	NA	NA
something	4	16122	202	1	F	Stroll	8.39293	N	-26.6688	-70.1769	NA	NA	NA	NA	NA	NA	NA
something	4	16123	202	3	M	Stroll	47.5757	NA	-35.2043	-70.3573	NA	NA	NA	NA	NA	NA	NA
something	4	16124	202	2	F	Stroll	12.7239	N	-38.1753	-61.8943	NA	NA	NA	NA	NA	NA	NA
something	4	16125	202	1	F	Stroll	8.39293	N	-26.016	-70.9344	NA	NA	NA	NA	NA	NA	NA
something	4	16126	202	3	M	Search	47.5757	NA	-34.5189	-71.0854	NA	NA	NA	NA	NA	NA	NA
something	4	16127	202	2	F	Stroll	12.7239	N	-37.5577	-62.6807	NA	NA	NA	NA	NA	NA	NA
something	4	16128	202	4	M	Stroll	20.438	NA	-30.2353	-77.8743	NA	NA	NA	NA	NA	NA	NA
something	4	16129	202	3	M	Stroll	47.5757	NA	-33.6181	-71.5197	NA	NA	NA	NA	NA	NA	NA
something	4	16130	202	2	F	Stroll	12.7239	N	-37.5091	-63.6795	NA	NA	NA	NA	NA	NA	NA
something	4	16131	202	1	F	Search	8.39293	N	-25.2584	-70.2816	NA	NA	NA	NA	NA	NA	NA
something	4	16132	202	4	M	Search	20.438	NA	-30.5037	-78.8376	NA	NA	NA	NA	NA	NA	NA
something	4	16133	202	3	M	Flee	46.8762	NA	-34.1172	-69.583	4	M	Fight	21.1375	NA	-30.8953	-77.9175
something	4	16134	202	2	F	Withdraw	12.7239	N	-38.289	-61.8378	3	M	None	46.8762	NA	-34.1172	-69.583
something	4	16135	202	1	F	Search	8.39293	N	-24.6056	-71.0391	NA	NA	NA	NA	NA	NA	NA
something	4	16136	202	4	M	Stroll	21.1375	NA	-30.6307	-76.9531	NA	NA	NA	NA	NA	NA	NA
something	4	16137	202	2	F	Search	12.7239	N	-37.3681	-61.4479	NA	NA	NA	NA	NA	NA	NA
something	4	16138	202	1	F	Search	8.39293	N	-23.8481	-70.3863	NA	NA	NA	NA	NA	NA	NA
something	4	16139	202	3	M	Stroll	46.8762	NA	-34.2932	-68.5986	NA	NA	NA	NA	NA	NA	NA
something	4	16140	202	4	M	Stroll	21.1375	NA	-30.9982	-76.0231	NA	NA	NA	NA	NA	NA	NA
something	4	16141	202	1	F	Search	8.39293	N	-24.5009	-69.6288	NA	NA	NA	NA	NA	NA	NA
something	4	16142	202	2	F	Stroll	12.7239	N	-36.6308	-60.7723	NA	NA	NA	NA	NA	NA	NA
something	4	16143	202	3	M	Stroll	46.8762	NA	-34.6183	-67.6529	NA	NA	NA	NA	NA	NA	NA
something	4	16144	202	4	M	Stroll	21.1375	NA	-31.2441	-75.0538	NA	NA	NA	NA	NA	NA	NA
something	4	16145	202	1	F	Stroll	8.39293	N	-25.2713	-68.9912	NA	NA	NA	NA	NA	NA	NA
something	4	16146	202	2	F	Search	12.7239	N	-37.3064	-60.035	NA	NA	NA	NA	NA	NA	NA
something	4	16147	202	4	M	Stroll	21.1375	NA	-31.4197	-74.0694	NA	NA	NA	NA	NA	NA	NA
something	4	16148	202	1	F	Stroll	8.39293	N	-26.2708	-68.9602	NA	NA	NA	NA	NA	NA	NA
something	4	16149	202	2	F	Search	12.7239	N	-36.5692	-59.3595	NA	NA	NA	NA	NA	NA	NA
something	4	16150	202	4	M	Withdraw	21.1375	NA	-31.9408	-76.0003	3	M	None	46.8762	NA	-34.6183	-67.6529
something	4	16151	202	1	F	Stroll	8.39293	N	-27.27	-69.0018	NA	NA	NA	NA	NA	NA	NA
something	4	16152	202	2	F	Search	12.7239	N	-35.8936	-60.0967	NA	NA	NA	NA	NA	NA	NA
something	4	16153	202	4	M	Search	21.1375	NA	-32.9062	-75.7397	NA	NA	NA	NA	NA	NA	NA
something	4	16154	202	3	M	Fight	47.0281	NA	-33.6348	-67.8335	1	F	Flee	8.24107	N	-25.9714	-70.5228
something	4	16155	202	2	F	Stroll	12.7239	N	-35.2154	-60.8317	NA	NA	NA	NA	NA	NA	NA
