setting	run	activation	period	actor.id	actor.sex	actor.behavior	actor.score	actor.oestrus	actor.x	actor.y	receiver.id	receiver.sex	receiver.behavior	receiver.score	receiver.oestrus	receiver.x	receiver.y
something	1	16016	201	1	F	Stroll	16.2811	N	0.975387	-174.688	NA	NA	NA	NA	NA	NA	NA
something	1	16017	201	3	M	Stroll	36.4799	NA	5.03259	-168.58	NA	NA	NA	NA	NA	NA	NA
something	1	16018	201	4	M	Stroll	35.587	NA	7.33971	-184.001	NA	NA	NA	NA	NA	NA	NA
something	1	16019	201	1	F	Stroll	16.2811	N	0.793492	-175.672	NA	NA	NA	NA	NA	NA	NA
something	1	16020	201	3	M	Stroll	36.4799	NA	4.14505	-169.041	NA	NA	NA	NA	NA	NA	NA
something	1	16021	201	2	F	Search	1e-05	N	5.15793	-190.604	NA	NA	NA	NA	NA	NA	NA
something	1	16022	201	4	M	Fight	35.587	NA	7.02597	-184.95	2	F	Flee	1e-05	N	3.71492	-191.989
something	1	16023	201	1	F	Stroll	16.2811	N	0.892268	-176.667	NA	NA	NA	NA	NA	NA	NA
something	1	16024	201	3	M	Stroll	36.4799	NA	3.74292	-169.956	NA	NA	NA	NA	NA	NA	NA
something	1	16025	201	2	F	Search	1e-05	N	4.40733	-192.71	NA	NA	NA	NA	NA	NA	NA
something	1	16026	201	4	M	Stroll	35.587	NA	6.08238	-185.282	NA	NA	NA	NA	NA	NA	NA
something	1	16027	201	1	F	Stroll	16.2811	N	0.395514	-177.535	NA	NA	NA	NA	NA	NA	NA
something	1	16028	201	3	M	Stroll	36.4799	NA	3.31763	-170.861	NA	NA	NA	NA	NA	NA	NA
something	1	16029	201	2	F	Search	1e-05	N	3.68582	-193.403	NA	NA	NA	NA	NA	NA	NA
something	1	16030	201	4	M	Stroll	35.587	NA	5.2983	-185.902	NA	NA	NA	NA	NA	NA	NA
something	1	16031	201	1	F	Stroll	16.2811	N	-0.267511	-178.283	NA	NA	NA	NA	NA	NA	NA
something	1	16032	201	3	M	Stroll	36.4799	NA	2.51876	-171.463	NA	NA	NA	NA	NA	NA	NA
something	1	16033	201	4	M	Fight	35.587	NA	5.08812	-186.88	2	F	Flee	1e-05	N	3.9578	-195.384
something	1	16034	201	1	F	Stroll	16.2811	N	-0.619312	-179.219	NA	NA	NA	NA	NA	NA	NA
something	1	16035	201	3	M	Stroll	36.4799	NA	1.81948	-172.178	NA	NA	NA	NA	NA	NA	NA
something	1	16036	201	4	M	Stroll	35.587	NA	4.1241	-187.146	NA	NA	NA	NA	NA	NA	NA
something	1	16037	201	1	F	Stroll	16.2811	N	-1.21375	-180.023	NA	NA	NA	NA	NA	NA	NA
something	1	16038	201	3	M	Stroll	36.4799	NA	0.864391	-172.474	NA	NA	NA	NA	NA	NA	NA
something	1	16039	201	2	F	Search	1e-05	N	2.96709	-195.52	NA	NA	NA	NA	NA	NA	NA
something	1	16040	201	4	M	Search	35.587	NA	4.38996	-188.11	NA	NA	NA	NA	NA	NA	NA
something	1	16041	201	1	F	Stroll	16.2811	N	-1.54259	-180.968	NA	NA	NA	NA	NA	NA	NA
something	1	16042	201	3	M	Stroll	36.4799	NA	-0.117748	-172.286	NA	NA	NA	NA	NA	NA	NA
something	1	16043	201	4	M	Fight	35.587	NA	4.20139	-189.092	2	F	Flee	1e-05	N	1.64157	-197.018
something	1	16044	201	1	F	Stroll	16.2811	N	-1.21857	-181.914	NA	NA	NA	NA	NA	NA	NA
something	1	16045	201	3	M	Search	36.4799	NA	0.0704134	-171.304	NA	NA	NA	NA	NA	NA	NA
something	1	16046	201	2	F	Search	1e-05	N	0.89274	-196.355	NA	NA	NA	NA	NA	NA	NA
something	1	16047	201	4	M	Fight	35.587	NA	3.78683	-190.002	2	F	Flee	1e-05	N	0.137195	-198.207
something	1	16048	201	1	F	Stroll	16.2811	N	-0.452784	-182.557	NA	NA	NA	NA	NA	NA	NA
something	1	16049	201	3	M	Search	36.4799	NA	1.05255	-171.492	NA	NA	NA	NA	NA	NA	NA
something	1	16050	201	2	F	Search	1e-05	N	-0.788703	-197.829	NA	NA	NA	NA	NA	NA	NA
something	1	16051	201	4	M	Stroll	35.587	NA	4.37794	-190.808	NA	NA	NA	NA	NA	NA	NA
something	1	16052	201	1	F	Stroll	16.2811	N	0.42152	-183.042	NA	NA	NA	NA	NA	NA	NA
something	1	16053	201	3	M	Search	36.4799	NA	1.24071	-170.51	NA	NA	NA	NA	NA	NA	NA
something	1	16054	201	2	F	Search	1e-05	N	-0.410931	-196.903	NA	NA	NA	NA	NA	NA	NA
something	1	16055	201	4	M	Search	35.587	NA	3.57135	-191.4	NA	NA	NA	NA	NA	NA	NA
something	1	16056	201	1	F	Stroll	16.2811	N	1.41661	-182.943	NA	NA	NA	NA	NA	NA	NA
something	1	16057	201	3	M	Search	36.4799	NA	0.258574	-170.321	NA	NA	NA	NA	NA	NA	NA
something	1	16058	201	2	F	Withdraw	1e-05	N	-1.95887	-198.169	4	M	None	35.587	NA	3.57135	-191.4
something	1	16059	201	1	F	Search	16.2811	N	1.31762	-181.948	NA	NA	NA	NA	NA	NA	NA
something	1	16060	201	3	M	Search	36.4799	NA	0.446736	-169.339	NA	NA	NA	NA	NA	NA	NA
something	1	16061	201	4	M	Stroll	35.587	NA	2.58628	-191.572	NA	NA	NA	NA	NA	NA	NA
something	1	16062	201	1	F	Stroll	16.2811	N	1.80698	-181.076	NA	NA	NA	NA	NA	NA	NA
something	1	16063	201	2	F	Search	1e-05	N	-1.32564	-198.943	NA	NA	NA	NA	NA	NA	NA
something	1	16064	201	4	M	Stroll	35.587	NA	1.58814	-191.633	NA	NA	NA	NA	NA	NA	NA
something	1	16065	201	3	M	Search	36.4799	NA	1.42887	-169.527	NA	NA	NA	NA	NA	NA	NA
something	1	16066	201	1	F	Stroll	16.2811	N	2.60812	-180.478	NA	NA	NA	NA	NA	NA	NA
something	1	16067	201	2	F	Search	1e-05	N	-2.09961	-199.577	NA	NA	NA	NA	NA	NA	NA
something	1	16068	201	4	M	Search	35.587	NA	1.52718	-190.634	NA	NA	NA	NA	NA	NA	NA
something	1	16069	201	3	M	Search	36.4799	NA	1.61703	-168.545	NA	NA	NA	NA	NA	NA	NA
something	1	16070	201	1	F	Stroll	16.2811	N	2.77542	-179.492	NA	NA	NA	NA	NA	NA	NA
something	1	16071	201	2	F	Search	1e-05	N	-1.46639	-200.351	NA	NA	NA	NA	NA	NA	NA
something	1	16072	201	4	M	Stroll	35.587	NA	1.08343	-189.738	NA	NA	NA	NA	NA	NA	NA
something	1	16073	201	3	M	Search	36.4799	NA	2.59917	-168.733	NA	NA	NA	NA	NA	NA	NA
something	1	16074	201	2	F	Search	1e-05	N	-0.692418	-199.717	NA	NA	NA	NA	NA	NA	NA
something	1	16075	201	1	F	Stroll	16.2811	N	2.2502	-178.641	NA	NA	NA	NA	NA	NA	NA
something	1	16076	201	4	M	Stroll	35.587	NA	0.410409	-188.999	NA	NA	NA	NA	NA	NA	NA
something	1	16077	201	2	F	Stroll	1e-05	N	0.263889	-199.425	NA	NA	NA	NA	NA	NA	NA
something	1	16078	201	3	M	Search	36.4799	NA	2.41101	-169.716	NA	NA	NA	NA	NA	NA	NA
something	1	16079	201	1	F	Stroll	16.2811	N	1.35057	-178.204	NA	NA	NA	NA	NA	NA	NA
something	1	16080	201	4	M	Stroll	35.587	NA	0.352652	-188	NA	NA	NA	NA	NA	NA	NA
something	1	16081	202	2	F	Search	1e-05	N	-0.0284746	-198.469	NA	NA	NA	NA	NA	NA	NA
something	1	16082	202	3	M	Stroll	36.4799	NA	1.73345	-170.451	NA	NA	NA	NA	NA	NA	NA
something	1	16083	202	4	M	Stroll	35.587	NA	0.952307	-187.2	NA	NA	NA	NA	NA	NA	NA
something	1	16084	202	2	F	Stroll	1e-05	N	-0.498321	-197.586	NA	NA	NA	NA	NA	NA	NA
something	1	16085	202	3	M	Fight	36.7885	NA	1.68412	-171.45	1	F	Flee	15.9725	N	1.09158	-180.187
something	1	16086	202	4	M	Withdraw	35.587	NA	0.51879	-189.153	1	F	None	15.9725	N	1.09158	-180.187
something	1	16087	202	2	F	Stroll	1e-05	N	-0.674016	-196.602	NA	NA	NA	NA	NA	NA	NA
something	1	16088	202	3	M	Stroll	36.7885	NA	1.56773	-172.443	NA	NA	NA	NA	NA	NA	NA
something	1	16089	202	4	M	Fight	35.587	NA	0.360673	-190.14	2	F	Flee	1e-05	N	-1.60471	-198.372
something	1	16090	202	1	F	Stroll	15.9725	N	1.38762	-181.142	NA	NA	NA	NA	NA	NA	NA
something	1	16091	202	3	M	Stroll	36.7885	NA	1.49657	-173.44	NA	NA	NA	NA	NA	NA	NA
something	1	16092	202	2	F	Search	1e-05	N	-2.48984	-197.906	NA	NA	NA	NA	NA	NA	NA
something	1	16093	202	4	M	Stroll	35.587	NA	0.425274	-191.138	NA	NA	NA	NA	NA	NA	NA
something	1	16094	202	1	F	Stroll	15.9725	N	2.1238	-181.819	NA	NA	NA	NA	NA	NA	NA
something	1	16095	202	3	M	Stroll	36.7885	NA	1.25515	-174.411	NA	NA	NA	NA	NA	NA	NA
something	1	16096	202	2	F	Search	1e-05	N	-2.95519	-198.792	NA	NA	NA	NA	NA	NA	NA
something	1	16097	202	4	M	Stroll	35.587	NA	0.873224	-192.032	NA	NA	NA	NA	NA	NA	NA
something	1	16098	202	1	F	Stroll	15.9725	N	2.21203	-182.815	NA	NA	NA	NA	NA	NA	NA
something	1	16099	202	3	M	Stroll	36.7885	NA	1.06938	-175.394	NA	NA	NA	NA	NA	NA	NA
something	1	16100	202	2	F	Search	1e-05	N	-2.07006	-199.257	NA	NA	NA	NA	NA	NA	NA
something	1	16101	202	4	M	Fight	35.587	NA	0.495951	-192.958	2	F	Flee	1e-05	N	-1.70084	-201.223
something	1	16102	202	1	F	Stroll	15.9725	N	2.01803	-183.796	NA	NA	NA	NA	NA	NA	NA
something	1	16103	202	3	M	Stroll	36.7885	NA	1.38229	-176.343	NA	NA	NA	NA	NA	NA	NA
something	1	16104	202	2	F	Search	1e-05	N	-0.718032	-201.038	NA	NA	NA	NA	NA	NA	NA
something	1	16105	202	4	M	Stroll	35.587	NA	1.39328	-193.399	NA	NA	NA	NA	NA	NA	NA
something	1	16106	202	1	F	Stroll	15.9725	N	1.94486	-184.794	NA	NA	NA	NA	NA	NA	NA
something	1	16107	202	3	M	Stroll	36.7885	NA	1.13219	-177.312	NA	NA	NA	NA	NA	NA	NA
something	1	16108	202	2	F	Search	1e-05	N	-0.533424	-202.021	NA	NA	NA	NA	NA	NA	NA
something	1	16109	202	4	M	Search	35.587	NA	1.83464	-192.502	NA	NA	NA	NA	NA	NA	NA
something	1	16110	202	1	F	Withdraw	15.9725	N	1.25801	-182.915	4	M	None	35.587	NA	1.83464	-192.502
something	1	16111	202	3	M	Withdraw	36.7885	NA	-0.0883385	-175.727	1	F	None	15.9725	N	1.25801	-182.915
something	1	16112	202	2	F	Search	1e-05	N	0.449389	-201.836	NA	NA	NA	NA	NA	NA	NA
something	1	16113	202	4	M	Stroll	35.587	NA	1.15203	-191.771	NA	NA	NA	NA	NA	NA	NA
something	1	16114	202	3	M	Search	36.7885	NA	-0.880537	-176.337	NA	NA	NA	NA	NA	NA	NA
something	1	16115	202	2	F	Search	1e-05	N	0.264781	-200.853	NA	NA	NA	NA	NA	NA	NA
something	1	16116	202	1	F	Withdraw	15.9725	N	2.8065	-184.181	3	M	None	36.7885	NA	-0.880537	-176.337
something	1	16117	202	4	M	Withdraw	35.587	NA	1.29439	-193.766	1	F	None	15.9725	N	2.8065	-184.181
something	1	16118	202	2	F	Withdraw	1e-05	N	0.228598	-202.853	4	M	None	35.587	NA	1.29439	-193.766
something	1	16119	202	3	M	Stroll	36.7885	NA	-1.11328	-177.31	NA	NA	NA	NA	NA	NA	NA
something	1	16120	202	4	M	Stroll	35.587	NA	0.874429	-194.674	NA	NA	NA	NA	NA	NA	NA
something	1	16121	202	1	F	Stroll	15.9725	N	2.13907	-184.926	NA	NA	NA	NA	NA	NA	NA
something	1	16122	202	3	M	Stroll	36.7885	NA	-1.12931	-178.31	NA	NA	NA	NA	NA	NA	NA
something	1	16123	202	2	F	Search	1e-05	N	1.22843	-202.871	NA	NA	NA	NA	NA	NA	NA
something	1	16124	202	4	M	Stroll	35.587	NA	0.145286	-195.358	NA	NA	NA	NA	NA	NA	NA
something	1	16125	202	1	F	Stroll	15.9725	N	2.01035	-185.917	NA	NA	NA	NA	NA	NA	NA
something	1	16126	202	3	M	Stroll	36.7885	NA	-0.856312	-179.272	NA	NA	NA	NA	NA	NA	NA
something	1	16127	202	2	F	Search	1e-05	N	1.21034	-203.871	NA	NA	NA	NA	NA	NA	NA
something	1	16128	202	4	M	Stroll	35.587	NA	0.00925849	-196.349	NA	NA	NA	NA	NA	NA	NA
something	1	16129	202	1	F	Stroll	15.9725	N	1.41959	-186.724	NA	NA	NA	NA	NA	NA	NA
something	1	16130	202	3	M	Fight	37.0912	NA	-0.564238	-180.228	1	F	Flee	15.6698	N	2.83643	-188.136
something	1	16131	202	2	F	Search	1e-05	N	2.21018	-203.889	NA	NA	NA	NA	NA	NA	NA
something	1	16132	202	4	M	Fight	35.587	NA	0.289459	-197.309	2	F	Flee	1e-05	N	2.11262	-205.887
something	1	16133	202	1	F	Stroll	15.6698	N	3.73166	-188.581	NA	NA	NA	NA	NA	NA	NA
something	1	16134	202	3	M	Stroll	37.0912	NA	-1.08945	-181.079	NA	NA	NA	NA	NA	NA	NA
something	1	16135	202	4	M	Stroll	35.587	NA	-0.65606	-197.634	NA	NA	NA	NA	NA	NA	NA
something	1	16136	202	1	F	Search	15.6698	N	4.17727	-187.686	NA	NA	NA	NA	NA	NA	NA
something	1	16137	202	3	M	Stroll	37.0912	NA	-1.13577	-182.078	NA	NA	NA	NA	NA	NA	NA
something	1	16138	202	2	F	Search	1e-05	N	1.11381	-205.838	NA	NA	NA	NA	NA	NA	NA
something	1	16139	202	1	F	Search	15.6698	N	5.0725	-188.132	NA	NA	NA	NA	NA	NA	NA
something	1	16140	202	4	M	Search	35.587	NA	-0.981628	-196.689	NA	NA	NA	NA	NA	NA	NA
something	1	16141	202	3	M	Stroll	37.0912	NA	-1.42567	-183.035	NA	NA	NA	NA	NA	NA	NA
something	1	16142	202	2	F	Search	1e-05	N	1.06502	-206.837	NA	NA	NA	NA	NA	NA	NA
something	1	16143	202	4	M	Stroll	35.587	NA	-1.67194	-195.965	NA	NA	NA	NA	NA	NA	NA
something	1	16144	202	3	M	Stroll	37.0912	NA	-1.70656	-183.995	NA	NA	NA	NA	NA	NA	NA
something	1	16145	202	2	F	Search	1e-05	N	0.0662149	-206.788	NA	NA	NA	NA	NA	NA	NA
something	1	16146	202	1	F	Search	15.6698	N	5.51811	-187.237	NA	NA	NA	NA	NA	NA	NA
something	1	16147	202	4	M	Stroll	35.587	NA	-2.6285	-195.674	NA	NA	NA	NA	NA	NA	NA
something	1	16148	202	2	F	Search	1e-05	N	0.0174331	-207.787	NA	NA	NA	NA	NA	NA	NA
something	1	16149	202	1	F	Search	15.6698	N	4.62288	-186.791	NA	NA	NA	NA	NA	NA	NA
something	1	16150	202	3	M	Stroll	37.0912	NA	-2.56392	-184.51	NA	NA	NA	NA	NA	NA	NA
something	1	16151	202	2	F	Search	1e-05	N	1.01624	-207.835	NA	NA	NA	NA	NA	NA	NA
something	1	16152	202	1	F	Flee	15.4322	N	6.60754	-186.544	3	M	Fight	37.3288	NA	-1.61079	-184.812
something	1	16153	202	4	M	Search	35.587	NA	-2.92004	-196.63	NA	NA	NA	NA	NA	NA	NA
something	1	16154	202	2	F	Search	1e-05	N	0.967461	-208.834	NA	NA	NA	NA	NA	NA	NA
something	1	16155	202	3	M	Stroll	37.3288	NA	-0.866743	-184.144	NA	NA	NA	NA	NA	NA	NA
something	1	16156	202	4	M	Stroll	35.587	NA	-2.52977	-197.551	NA	NA	NA	NA	NA	NA	NA
something	1	16157	202	1	F	Search	15.4322	N	6.73118	-187.536	NA	NA	NA	NA	NA	NA	NA
something	1	16158	202	3	M	Search	37.3288	NA	-1.53487	-183.4	NA	NA	NA	NA	NA	NA	NA
something	1	16159	202	2	F	Search	1e-05	N	1.96627	-208.883	NA	NA	NA	NA	NA	NA	NA
something	1	16160	202	4	M	Stroll	35.587	NA	-1.90394	-198.331	NA	NA	NA	NA	NA	NA	NA
something	1	16161	203	1	F	Stroll	15.4322	N	7.10414	-188.464	NA	NA	NA	NA	NA	NA	NA
something	1	16162	203	3	M	Search	37.3288	NA	-0.790827	-182.732	NA	NA	NA	NA	NA	NA	NA
something	1	16163	203	2	F	Search	1e-05	N	1.91749	-209.882	NA	NA	NA	NA	NA	NA	NA
something	1	16164	203	4	M	Stroll	35.587	NA	-1.63329	-199.294	NA	NA	NA	NA	NA	NA	NA
something	1	16165	203	1	F	Stroll	15.4322	N	6.71888	-189.387	NA	NA	NA	NA	NA	NA	NA
