setting	run	activation	period	actor.id	actor.sex	actor.behavior	actor.score	actor.oestrus	actor.x	actor.y	receiver.id	receiver.sex	receiver.behavior	receiver.score	receiver.oestrus	receiver.x	receiver.y
something	1	15990	200	4	M	Stroll	26.4453	NA	71.2399	29.578	NA	NA	NA	NA	NA	NA	NA
something	1	15991	200	2	F	Stroll	27.8639	N	81.554	28.9686	NA	NA	NA	NA	NA	NA	NA
something	1	15992	200	3	M	Search	28.6811	NA	69.6229	21.8893	NA	NA	NA	NA	NA	NA	NA
something	1	15993	200	4	M	Withdraw	26.4453	NA	72.8222	30.8013	3	M	None	28.6811	NA	69.6229	21.8893
something	1	15994	200	1	F	Search	13.0097	N	88.9933	33.378	NA	NA	NA	NA	NA	NA	NA
something	1	15995	200	2	F	Stroll	27.8639	N	80.938	29.7563	NA	NA	NA	NA	NA	NA	NA
something	1	15996	200	3	M	Stroll	28.6811	NA	69.6938	22.8868	NA	NA	NA	NA	NA	NA	NA
something	1	15997	200	1	F	Search	13.0097	N	89.475	34.2543	NA	NA	NA	NA	NA	NA	NA
something	1	15998	200	2	F	Stroll	27.8639	N	80.1995	30.4305	NA	NA	NA	NA	NA	NA	NA
something	1	15999	200	3	M	Stroll	28.6811	NA	70.4221	23.572	NA	NA	NA	NA	NA	NA	NA
something	1	16000	200	1	F	Search	13.0097	N	88.5987	34.736	NA	NA	NA	NA	NA	NA	NA
something	1	16001	201	2	F	Withdraw	27.8639	N	82.019	31.2607	4	M	None	26.4453	NA	72.8222	30.8013
something	1	16002	201	3	M	Withdraw	28.6811	NA	70.5514	21.5762	4	M	None	26.4453	NA	72.8222	30.8013
something	1	16003	201	1	F	Withdraw	13.0097	N	89.5522	36.4941	2	F	None	27.8639	N	82.019	31.2607
something	1	16004	201	4	M	Stroll	26.4453	NA	72.1479	30.0628	NA	NA	NA	NA	NA	NA	NA
something	1	16005	201	2	F	Stroll	27.8639	N	83.0044	31.0901	NA	NA	NA	NA	NA	NA	NA
something	1	16006	201	3	M	Search	28.6811	NA	71.5493	21.6408	NA	NA	NA	NA	NA	NA	NA
something	1	16007	201	4	M	Stroll	26.4453	NA	71.1742	29.8352	NA	NA	NA	NA	NA	NA	NA
something	1	16008	201	1	F	Search	13.0097	N	90.4313	36.0173	NA	NA	NA	NA	NA	NA	NA
something	1	16009	201	2	F	Stroll	27.8639	N	84.0014	31.013	NA	NA	NA	NA	NA	NA	NA
something	1	16010	201	3	M	Stroll	28.6811	NA	72.5243	21.8627	NA	NA	NA	NA	NA	NA	NA
something	1	16011	201	4	M	Search	26.4453	NA	71.4017	28.8615	NA	NA	NA	NA	NA	NA	NA
something	1	16012	201	1	F	Search	13.0097	N	90.908	36.8963	NA	NA	NA	NA	NA	NA	NA
something	1	16013	201	2	F	Stroll	27.8639	N	84.6745	30.2735	NA	NA	NA	NA	NA	NA	NA
something	1	16014	201	3	M	Stroll	28.6811	NA	73.3956	22.3536	NA	NA	NA	NA	NA	NA	NA
something	1	16015	201	4	M	Groom	26.4453	NA	71.4017	28.8615	3	M	Groomed	28.6811	NA	73.3956	22.3536
something	1	16016	201	1	F	Search	13.0097	N	91.7871	36.4195	NA	NA	NA	NA	NA	NA	NA
something	1	16017	201	2	F	Search	27.8639	N	85.4141	30.9466	NA	NA	NA	NA	NA	NA	NA
something	1	16018	201	3	M	Fight	29.1608	NA	73.1026	23.3097	4	M	Flee	25.9656	NA	70.0297	30.3166
something	1	16019	201	1	F	Search	13.0097	N	92.2638	37.2985	NA	NA	NA	NA	NA	NA	NA
something	1	16020	201	2	F	Stroll	27.8639	N	85.5881	31.9313	NA	NA	NA	NA	NA	NA	NA
something	1	16021	201	4	M	Search	25.9656	NA	69.3021	29.6306	NA	NA	NA	NA	NA	NA	NA
something	1	16022	201	3	M	Flee	28.6318	NA	73.8697	21.4627	4	M	Fight	26.4946	NA	69.8174	28.7736
something	1	16023	201	1	F	Search	13.0097	N	91.3848	37.7753	NA	NA	NA	NA	NA	NA	NA
something	1	16024	201	2	F	Stroll	27.8639	N	85.2625	32.8768	NA	NA	NA	NA	NA	NA	NA
something	1	16025	201	4	M	Stroll	26.4946	NA	70.4865	28.0304	NA	NA	NA	NA	NA	NA	NA
something	1	16026	201	1	F	Stroll	13.0097	N	90.4622	38.1611	NA	NA	NA	NA	NA	NA	NA
something	1	16027	201	2	F	Search	27.8639	N	86.208	33.2025	NA	NA	NA	NA	NA	NA	NA
something	1	16028	201	3	M	Search	28.6318	NA	74.7932	21.8462	NA	NA	NA	NA	NA	NA	NA
something	1	16029	201	4	M	Withdraw	26.4946	NA	69.9018	29.943	3	M	None	28.6318	NA	74.7932	21.8462
something	1	16030	201	1	F	Stroll	13.0097	N	89.476	38.3263	NA	NA	NA	NA	NA	NA	NA
something	1	16031	201	2	F	Withdraw	27.8639	N	85.4122	31.3676	1	F	None	13.0097	N	89.476	38.3263
something	1	16032	201	3	M	Stroll	28.6318	NA	73.8702	22.231	NA	NA	NA	NA	NA	NA	NA
something	1	16033	201	1	F	Stroll	13.0097	N	88.6181	37.8123	NA	NA	NA	NA	NA	NA	NA
something	1	16034	201	4	M	Search	26.4946	NA	70.8582	30.2354	NA	NA	NA	NA	NA	NA	NA
something	1	16035	201	3	M	Stroll	28.6318	NA	72.8712	22.1861	NA	NA	NA	NA	NA	NA	NA
something	1	16036	201	2	F	Stroll	27.8639	N	84.5567	30.8498	NA	NA	NA	NA	NA	NA	NA
something	1	16037	201	1	F	Stroll	13.0097	N	88.0681	36.9772	NA	NA	NA	NA	NA	NA	NA
something	1	16038	201	4	M	Stroll	26.4946	NA	71.825	29.9802	NA	NA	NA	NA	NA	NA	NA
something	1	16039	201	3	M	Search	28.6318	NA	72.9161	21.1871	NA	NA	NA	NA	NA	NA	NA
something	1	16040	201	1	F	Flee	12.755	N	88.5999	38.9052	2	F	Fight	28.1186	N	85.0539	31.7175
something	1	16041	201	4	M	Stroll	26.4946	NA	72.7755	30.2909	NA	NA	NA	NA	NA	NA	NA
something	1	16042	201	3	M	Search	28.6318	NA	71.9172	21.1422	NA	NA	NA	NA	NA	NA	NA
something	1	16043	201	1	F	Search	12.755	N	89.5639	38.6393	NA	NA	NA	NA	NA	NA	NA
something	1	16044	201	2	F	Stroll	28.1186	N	85.9923	31.372	NA	NA	NA	NA	NA	NA	NA
something	1	16045	201	4	M	Stroll	26.4946	NA	73.6776	30.7224	NA	NA	NA	NA	NA	NA	NA
something	1	16046	201	3	M	Search	28.6318	NA	71.8722	22.1412	NA	NA	NA	NA	NA	NA	NA
something	1	16047	201	1	F	Search	12.755	N	89.298	37.6753	NA	NA	NA	NA	NA	NA	NA
something	1	16048	201	2	F	Search	28.1186	N	86.3378	32.3104	NA	NA	NA	NA	NA	NA	NA
something	1	16049	201	4	M	Stroll	26.4946	NA	74.668	30.861	NA	NA	NA	NA	NA	NA	NA
something	1	16050	201	3	M	Stroll	28.6318	NA	71.8938	23.141	NA	NA	NA	NA	NA	NA	NA
something	1	16051	201	1	F	Groom	12.755	N	89.298	37.6753	2	F	Groomed	28.1186	N	86.3378	32.3104
something	1	16052	201	4	M	Stroll	26.4946	NA	75.5257	30.3469	NA	NA	NA	NA	NA	NA	NA
something	1	16053	201	3	M	Stroll	28.6318	NA	71.3435	23.976	NA	NA	NA	NA	NA	NA	NA
something	1	16054	201	1	F	Withdraw	12.755	N	91.1856	38.3362	2	F	None	28.1186	N	86.3378	32.3104
something	1	16055	201	4	M	Stroll	26.4946	NA	76.439	29.9396	NA	NA	NA	NA	NA	NA	NA
something	1	16056	201	3	M	Search	28.6318	NA	70.5085	23.4257	NA	NA	NA	NA	NA	NA	NA
something	1	16057	201	1	F	Search	12.755	N	91.5161	37.3923	NA	NA	NA	NA	NA	NA	NA
something	1	16058	201	2	F	Withdraw	28.1186	N	85.6855	30.4198	1	F	None	12.755	N	91.5161	37.3923
something	1	16059	201	4	M	Stroll	26.4946	NA	77.2163	29.3105	NA	NA	NA	NA	NA	NA	NA
something	1	16060	201	3	M	Search	28.6318	NA	69.9582	24.2606	NA	NA	NA	NA	NA	NA	NA
something	1	16061	201	1	F	Stroll	12.755	N	90.5177	37.3355	NA	NA	NA	NA	NA	NA	NA
something	1	16062	201	4	M	Stroll	26.4946	NA	77.3504	28.3195	NA	NA	NA	NA	NA	NA	NA
something	1	16063	201	3	M	Search	28.6318	NA	69.1232	23.7103	NA	NA	NA	NA	NA	NA	NA
something	1	16064	201	1	F	Stroll	12.755	N	89.5231	37.2318	NA	NA	NA	NA	NA	NA	NA
something	1	16065	201	4	M	Search	26.4946	NA	76.3594	28.1854	NA	NA	NA	NA	NA	NA	NA
something	1	16066	201	3	M	Search	28.6318	NA	69.6735	22.8754	NA	NA	NA	NA	NA	NA	NA
something	1	16067	201	2	F	Stroll	28.1186	N	84.8516	29.8679	NA	NA	NA	NA	NA	NA	NA
something	1	16068	201	1	F	Stroll	12.755	N	88.5662	36.9413	NA	NA	NA	NA	NA	NA	NA
something	1	16069	201	3	M	Search	28.6318	NA	68.8386	22.3251	NA	NA	NA	NA	NA	NA	NA
something	1	16070	201	4	M	Stroll	26.4946	NA	75.5158	28.7222	NA	NA	NA	NA	NA	NA	NA
something	1	16071	201	2	F	Stroll	28.1186	N	83.9371	29.4633	NA	NA	NA	NA	NA	NA	NA
something	1	16072	201	1	F	Stroll	12.755	N	87.5981	37.192	NA	NA	NA	NA	NA	NA	NA
something	1	16073	201	3	M	Search	28.6318	NA	69.3888	21.4901	NA	NA	NA	NA	NA	NA	NA
something	1	16074	201	4	M	Search	26.4946	NA	76.0526	29.5659	NA	NA	NA	NA	NA	NA	NA
something	1	16075	201	2	F	Fight	28.5067	N	82.9372	29.4763	4	M	Flee	26.1065	NA	74.4156	28.417
something	1	16076	201	1	F	Stroll	12.755	N	86.673	37.5718	NA	NA	NA	NA	NA	NA	NA
something	1	16077	201	3	M	Search	28.6318	NA	68.5539	20.9398	NA	NA	NA	NA	NA	NA	NA
something	1	16078	201	2	F	Stroll	28.5067	N	81.9432	29.5858	NA	NA	NA	NA	NA	NA	NA
something	1	16079	201	1	F	Stroll	12.755	N	85.8144	38.0844	NA	NA	NA	NA	NA	NA	NA
something	1	16080	201	3	M	Search	28.6318	NA	68.0036	21.7748	NA	NA	NA	NA	NA	NA	NA
something	1	16081	202	2	F	Fight	28.8891	N	80.955	29.4324	4	M	Flee	25.724	NA	72.4181	28.3168
something	1	16082	202	1	F	Search	12.755	N	86.327	38.943	NA	NA	NA	NA	NA	NA	NA
something	1	16083	202	3	M	Search	28.6318	NA	67.1686	21.2245	NA	NA	NA	NA	NA	NA	NA
something	1	16084	202	4	M	Stroll	25.724	NA	71.5644	28.8376	NA	NA	NA	NA	NA	NA	NA
something	1	16085	202	2	F	Stroll	28.8891	N	80.3459	30.2254	NA	NA	NA	NA	NA	NA	NA
something	1	16086	202	1	F	Search	12.755	N	85.4684	39.4556	NA	NA	NA	NA	NA	NA	NA
something	1	16087	202	3	M	Search	28.6318	NA	67.7189	20.3895	NA	NA	NA	NA	NA	NA	NA
something	1	16088	202	4	M	Search	25.724	NA	72.0853	29.6913	NA	NA	NA	NA	NA	NA	NA
something	1	16089	202	2	F	Stroll	28.8891	N	79.8516	31.0947	NA	NA	NA	NA	NA	NA	NA
something	1	16090	202	1	F	Search	12.755	N	85.981	40.3143	NA	NA	NA	NA	NA	NA	NA
something	1	16091	202	3	M	Search	28.6318	NA	68.5539	20.9398	NA	NA	NA	NA	NA	NA	NA
something	1	16092	202	4	M	Withdraw	25.724	NA	70.1212	29.3139	2	F	None	28.8891	N	79.8516	31.0947
something	1	16093	202	1	F	Search	12.755	N	85.1224	40.8269	NA	NA	NA	NA	NA	NA	NA
something	1	16094	202	3	M	Stroll	28.6318	NA	69.535	21.133	NA	NA	NA	NA	NA	NA	NA
something	1	16095	202	2	F	Stroll	28.8891	N	78.9719	30.6191	NA	NA	NA	NA	NA	NA	NA
something	1	16096	202	1	F	Search	12.755	N	85.635	41.6855	NA	NA	NA	NA	NA	NA	NA
something	1	16097	202	3	M	Stroll	28.6318	NA	70.5287	21.2457	NA	NA	NA	NA	NA	NA	NA
something	1	16098	202	4	M	Search	25.724	NA	70.3099	28.3319	NA	NA	NA	NA	NA	NA	NA
something	1	16099	202	1	F	Search	12.755	N	84.7764	42.1981	NA	NA	NA	NA	NA	NA	NA
something	1	16100	202	2	F	Stroll	28.8891	N	78.3658	29.8237	NA	NA	NA	NA	NA	NA	NA
something	1	16101	202	3	M	Stroll	28.6318	NA	71.5131	21.4217	NA	NA	NA	NA	NA	NA	NA
something	1	16102	202	1	F	Search	12.755	N	85.289	43.0567	NA	NA	NA	NA	NA	NA	NA
something	1	16103	202	4	M	Flee	25.2508	NA	68.9511	29.7994	3	M	Fight	29.1051	NA	71.3415	22.4069
something	1	16104	202	2	F	Stroll	28.8891	N	78.3268	28.8245	NA	NA	NA	NA	NA	NA	NA
something	1	16105	202	1	F	Search	12.755	N	86.1476	42.5441	NA	NA	NA	NA	NA	NA	NA
something	1	16106	202	3	M	Withdraw	29.1051	NA	70.4503	20.6164	4	M	None	25.2508	NA	68.9511	29.7994
something	1	16107	202	2	F	Stroll	28.8891	N	78.6268	27.8705	NA	NA	NA	NA	NA	NA	NA
something	1	16108	202	1	F	Search	12.755	N	86.6602	43.4027	NA	NA	NA	NA	NA	NA	NA
something	1	16109	202	4	M	Stroll	25.2508	NA	69.3735	28.893	NA	NA	NA	NA	NA	NA	NA
something	1	16110	202	2	F	Search	28.8891	N	77.6729	27.5705	NA	NA	NA	NA	NA	NA	NA
something	1	16111	202	1	F	Search	12.755	N	85.8016	43.9153	NA	NA	NA	NA	NA	NA	NA
something	1	16112	202	3	M	Search	29.1051	NA	71.3455	20.1708	NA	NA	NA	NA	NA	NA	NA
something	1	16113	202	4	M	Stroll	25.2508	NA	70.2376	28.3896	NA	NA	NA	NA	NA	NA	NA
something	1	16114	202	1	F	Search	12.755	N	86.3142	44.774	NA	NA	NA	NA	NA	NA	NA
something	1	16115	202	3	M	Search	29.1051	NA	71.7911	21.0661	NA	NA	NA	NA	NA	NA	NA
something	1	16116	202	2	F	Groom	28.8891	N	77.6729	27.5705	4	M	Groomed	25.2508	NA	70.2376	28.3896
something	1	16117	202	1	F	Search	12.755	N	85.4556	45.2866	NA	NA	NA	NA	NA	NA	NA
something	1	16118	202	3	M	Flee	28.5696	NA	73.2956	19.7482	4	M	Fight	25.7862	NA	70.4451	27.4114
something	1	16119	202	2	F	Fight	29.2664	N	76.6732	27.5485	4	M	Flee	25.4089	NA	68.5385	26.8074
something	1	16120	202	1	F	Search	12.755	N	85.9682	46.1452	NA	NA	NA	NA	NA	NA	NA
something	1	16121	202	3	M	Search	28.5696	NA	72.6367	18.996	NA	NA	NA	NA	NA	NA	NA
something	1	16122	202	4	M	Search	25.4089	NA	68.8405	25.8541	NA	NA	NA	NA	NA	NA	NA
something	1	16123	202	2	F	Stroll	29.2664	N	76.4948	26.5645	NA	NA	NA	NA	NA	NA	NA
something	1	16124	202	1	F	Search	12.755	N	86.8268	45.6326	NA	NA	NA	NA	NA	NA	NA
something	1	16125	202	3	M	Search	28.5696	NA	73.3889	18.3371	NA	NA	NA	NA	NA	NA	NA
something	1	16126	202	4	M	Stroll	25.4089	NA	69.5487	25.1481	NA	NA	NA	NA	NA	NA	NA
something	1	16127	202	2	F	Stroll	29.2664	N	76.0578	25.665	NA	NA	NA	NA	NA	NA	NA
something	1	16128	202	1	F	Search	12.755	N	86.3142	44.774	NA	NA	NA	NA	NA	NA	NA
something	1	16129	202	4	M	Withdraw	25.4089	NA	68.0868	23.7832	2	F	None	29.2664	N	76.0578	25.665
something	1	16130	202	3	M	Search	28.5696	NA	72.7299	17.5849	NA	NA	NA	NA	NA	NA	NA
something	1	16131	202	1	F	Stroll	12.755	N	86.5348	43.7986	NA	NA	NA	NA	NA	NA	NA
something	1	16132	202	4	M	Search	25.4089	NA	67.4044	24.5142	NA	NA	NA	NA	NA	NA	NA
something	1	16133	202	3	M	Search	28.5696	NA	71.9777	18.2438	NA	NA	NA	NA	NA	NA	NA
something	1	16134	202	2	F	Stroll	29.2664	N	75.3089	25.0024	NA	NA	NA	NA	NA	NA	NA
something	1	16135	202	1	F	Stroll	12.755	N	86.7052	42.8132	NA	NA	NA	NA	NA	NA	NA
something	1	16136	202	4	M	Search	25.4089	NA	68.1353	25.1966	NA	NA	NA	NA	NA	NA	NA
something	1	16137	202	3	M	Flee	28.0404	NA	71.636	16.2732	4	M	Fight	25.9382	NA	68.619	24.3214
something	1	16138	202	2	F	Fight	29.6423	N	74.314	24.9011	4	M	Flee	25.5623	NA	66.8741	23.344
something	1	16139	202	1	F	Stroll	12.755	N	86.4367	41.8499	NA	NA	NA	NA	NA	NA	NA
something	1	16140	202	3	M	Search	28.0404	NA	72.6213	16.1023	NA	NA	NA	NA	NA	NA	NA
something	1	16141	202	4	M	Search	25.5623	NA	66.3854	24.2165	NA	NA	NA	NA	NA	NA	NA
something	1	16142	202	2	F	Groom	29.6423	N	74.314	24.9011	4	M	Groomed	25.5623	NA	66.3854	24.2165
something	1	16143	202	1	F	Stroll	12.755	N	86.8845	40.9558	NA	NA	NA	NA	NA	NA	NA
something	1	16144	202	3	M	Search	28.0404	NA	72.4504	15.1171	NA	NA	NA	NA	NA	NA	NA
something	1	16145	202	4	M	Withdraw	25.5623	NA	64.7122	23.1209	2	F	None	29.6423	N	74.314	24.9011
something	1	16146	202	1	F	Search	12.755	N	86.3968	40.0828	NA	NA	NA	NA	NA	NA	NA
something	1	16147	202	2	F	Stroll	29.6423	N	73.3183	24.8082	NA	NA	NA	NA	NA	NA	NA
something	1	16148	202	3	M	Search	28.0404	NA	71.4651	15.2879	NA	NA	NA	NA	NA	NA	NA
something	1	16149	202	1	F	Stroll	12.755	N	85.9599	39.1833	NA	NA	NA	NA	NA	NA	NA
something	1	16150	202	4	M	Search	25.5623	NA	64.1644	23.9576	NA	NA	NA	NA	NA	NA	NA
something	1	16151	202	3	M	Stroll	28.0404	NA	70.4765	15.4386	NA	NA	NA	NA	NA	NA	NA
something	1	16152	202	2	F	Stroll	29.6423	N	72.4844	25.3601	NA	NA	NA	NA	NA	NA	NA
something	1	16153	202	1	F	Stroll	12.755	N	86.0399	38.1865	NA	NA	NA	NA	NA	NA	NA
something	1	16154	202	3	M	Stroll	28.0404	NA	69.8805	16.2416	NA	NA	NA	NA	NA	NA	NA
something	1	16155	202	2	F	Stroll	29.6423	N	71.4846	25.3778	NA	NA	NA	NA	NA	NA	NA
something	1	16156	202	1	F	Stroll	12.755	N	85.4762	37.3606	NA	NA	NA	NA	NA	NA	NA
something	1	16157	202	3	M	Stroll	28.0404	NA	68.9553	16.621	NA	NA	NA	NA	NA	NA	NA
something	1	16158	202	4	M	Search	25.5623	NA	65.001	24.5053	NA	NA	NA	NA	NA	NA	NA
something	1	16159	202	1	F	Stroll	12.755	N	84.9262	36.5254	NA	NA	NA	NA	NA	NA	NA
something	1	16160	202	3	M	Stroll	28.0404	NA	68.0191	16.9723	NA	NA	NA	NA	NA	NA	NA
something	1	16161	203	2	F	Flee	29.2127	N	73.408	25.9257	4	M	Fight	25.9919	NA	65.9921	24.6387
something	1	16162	203	1	F	Stroll	12.755	N	84.0837	35.9866	NA	NA	NA	NA	NA	NA	NA
something	1	16163	203	3	M	Withdraw	28.0404	NA	68.3781	15.0048	4	M	None	25.9919	NA	65.9921	24.6387
something	1	16164	203	2	F	Stroll	29.2127	N	74.1377	26.6096	NA	NA	NA	NA	NA	NA	NA
something	1	16165	203	4	M	Stroll	25.9919	NA	66.75	23.9863	NA	NA	NA	NA	NA	NA	NA
something	1	16166	203	1	F	Stroll	12.755	N	83.6748	35.0741	NA	NA	NA	NA	NA	NA	NA
