setting	run	activation	period	actor.id	actor.sex	actor.behavior	actor.score	actor.oestrus	actor.x	actor.y	receiver.id	receiver.sex	receiver.behavior	receiver.score	receiver.oestrus	receiver.x	receiver.y
something	5	16007	201	3	M	Search	20.4349	NA	0.215678	83.0988	NA	NA	NA	NA	NA	NA	NA
something	5	16008	201	4	M	Withdraw	35.5333	NA	-0.776291	73.7653	3	M	None	20.4349	NA	0.215678	83.0988
something	5	16009	201	2	F	Search	7.18256	N	11.287	55.0208	NA	NA	NA	NA	NA	NA	NA
something	5	16010	201	1	F	Search	32.8492	N	10.4058	61.2373	NA	NA	NA	NA	NA	NA	NA
something	5	16011	201	3	M	Stroll	20.4349	NA	0.635984	82.1914	NA	NA	NA	NA	NA	NA	NA
something	5	16012	201	2	F	Flee	7.03902	N	10.8965	53.0593	1	F	Fight	32.9927	N	10.5462	60.2472
something	5	16013	201	4	M	Search	35.5333	NA	-0.002568	73.1318	NA	NA	NA	NA	NA	NA	NA
something	5	16014	201	3	M	Stroll	20.4349	NA	0.334607	81.2379	NA	NA	NA	NA	NA	NA	NA
something	5	16015	201	1	F	Fight	33.1334	N	10.5948	59.2484	2	F	Flee	6.89836	N	12.1928	51.5362
something	5	16016	201	4	M	Stroll	35.5333	NA	0.606987	72.339	NA	NA	NA	NA	NA	NA	NA
something	5	16017	201	3	M	Stroll	20.4349	NA	0.45383	80.245	NA	NA	NA	NA	NA	NA	NA
something	5	16018	201	2	F	Search	6.89836	N	11.4312	50.8881	NA	NA	NA	NA	NA	NA	NA
something	5	16019	201	1	F	Stroll	33.1334	N	9.64281	58.9423	NA	NA	NA	NA	NA	NA	NA
something	5	16020	201	4	M	Stroll	35.5333	NA	0.879083	71.3768	NA	NA	NA	NA	NA	NA	NA
something	5	16021	201	3	M	Stroll	20.4349	NA	0.948364	79.3759	NA	NA	NA	NA	NA	NA	NA
something	5	16022	201	2	F	Search	6.89836	N	12.0794	50.1266	NA	NA	NA	NA	NA	NA	NA
something	5	16023	201	1	F	Search	33.1334	N	9.94884	57.9903	NA	NA	NA	NA	NA	NA	NA
something	5	16024	201	4	M	Stroll	35.5333	NA	1.29335	70.4666	NA	NA	NA	NA	NA	NA	NA
something	5	16025	201	3	M	Stroll	20.4349	NA	1.03256	78.3794	NA	NA	NA	NA	NA	NA	NA
something	5	16026	201	2	F	Search	6.89836	N	11.3179	49.4784	NA	NA	NA	NA	NA	NA	NA
something	5	16027	201	1	F	Stroll	33.1334	N	9.91345	56.9909	NA	NA	NA	NA	NA	NA	NA
something	5	16028	201	4	M	Stroll	35.5333	NA	2.0164	69.7758	NA	NA	NA	NA	NA	NA	NA
something	5	16029	201	3	M	Stroll	20.4349	NA	0.458356	77.5607	NA	NA	NA	NA	NA	NA	NA
something	5	16030	201	2	F	Search	6.89836	N	11.966	48.7169	NA	NA	NA	NA	NA	NA	NA
something	5	16031	201	1	F	Stroll	33.1334	N	9.8234	55.995	NA	NA	NA	NA	NA	NA	NA
something	5	16032	201	4	M	Stroll	35.5333	NA	2.60673	68.9686	NA	NA	NA	NA	NA	NA	NA
something	5	16033	201	3	M	Stroll	20.4349	NA	-0.513038	77.3232	NA	NA	NA	NA	NA	NA	NA
something	5	16034	201	2	F	Search	6.89836	N	12.7275	49.3651	NA	NA	NA	NA	NA	NA	NA
something	5	16035	201	1	F	Fight	33.2713	N	10.2246	55.079	2	F	Flee	6.7605	N	13.5224	47.5298
something	5	16036	201	4	M	Stroll	35.5333	NA	3.32769	68.2757	NA	NA	NA	NA	NA	NA	NA
something	5	16037	201	3	M	Search	20.4349	NA	-0.75051	78.2946	NA	NA	NA	NA	NA	NA	NA
something	5	16038	201	2	F	Search	6.7605	N	12.6048	47.1324	NA	NA	NA	NA	NA	NA	NA
something	5	16039	201	1	F	Stroll	33.2713	N	11.179	55.3778	NA	NA	NA	NA	NA	NA	NA
something	5	16040	201	4	M	Stroll	35.5333	NA	4.04825	67.5823	NA	NA	NA	NA	NA	NA	NA
something	5	16041	201	3	M	Search	20.4349	NA	0.220884	78.5321	NA	NA	NA	NA	NA	NA	NA
something	5	16042	201	2	F	Search	6.7605	N	13.0023	46.2147	NA	NA	NA	NA	NA	NA	NA
something	5	16043	201	1	F	Search	33.2713	N	10.8802	56.3321	NA	NA	NA	NA	NA	NA	NA
something	5	16044	201	4	M	Stroll	35.5333	NA	5.04214	67.4719	NA	NA	NA	NA	NA	NA	NA
something	5	16045	201	3	M	Search	20.4349	NA	-0.0165882	79.5035	NA	NA	NA	NA	NA	NA	NA
something	5	16046	201	2	F	Search	6.7605	N	12.0847	45.8173	NA	NA	NA	NA	NA	NA	NA
something	5	16047	201	1	F	Stroll	33.2713	N	10.0579	56.9012	NA	NA	NA	NA	NA	NA	NA
something	5	16048	201	3	M	Search	20.4349	NA	-0.987983	79.266	NA	NA	NA	NA	NA	NA	NA
something	5	16049	201	2	F	Search	6.7605	N	11.6872	46.7349	NA	NA	NA	NA	NA	NA	NA
something	5	16050	201	4	M	Stroll	35.5333	NA	6.01637	67.2464	NA	NA	NA	NA	NA	NA	NA
something	5	16051	201	3	M	Search	20.4349	NA	-1.22545	80.2374	NA	NA	NA	NA	NA	NA	NA
something	5	16052	201	2	F	Stroll	6.7605	N	11.6424	47.7339	NA	NA	NA	NA	NA	NA	NA
something	5	16053	201	4	M	Stroll	35.5333	NA	6.76482	66.5832	NA	NA	NA	NA	NA	NA	NA
something	5	16054	201	3	M	Search	20.4349	NA	-2.19685	79.9999	NA	NA	NA	NA	NA	NA	NA
something	5	16055	201	2	F	Stroll	6.7605	N	11.2904	48.6699	NA	NA	NA	NA	NA	NA	NA
something	5	16056	201	4	M	Stroll	35.5333	NA	7.49078	65.8954	NA	NA	NA	NA	NA	NA	NA
something	5	16057	201	3	M	Search	20.4349	NA	-1.95938	79.0285	NA	NA	NA	NA	NA	NA	NA
something	5	16058	201	2	F	Stroll	6.7605	N	10.5317	49.3213	NA	NA	NA	NA	NA	NA	NA
something	5	16059	201	4	M	Stroll	35.5333	NA	7.67762	64.9131	NA	NA	NA	NA	NA	NA	NA
something	5	16060	201	3	M	Stroll	20.4349	NA	-1.71009	78.0601	NA	NA	NA	NA	NA	NA	NA
something	5	16061	201	2	F	Withdraw	6.7605	N	10.3028	47.3345	1	F	None	33.2713	N	10.0579	56.9012
something	5	16062	201	4	M	Stroll	35.5333	NA	7.88507	63.9348	NA	NA	NA	NA	NA	NA	NA
something	5	16063	201	3	M	Stroll	20.4349	NA	-2.11822	77.1472	NA	NA	NA	NA	NA	NA	NA
something	5	16064	201	2	F	Search	6.7605	N	9.30936	47.4489	NA	NA	NA	NA	NA	NA	NA
something	5	16065	201	1	F	Stroll	33.2713	N	10.0648	55.9012	NA	NA	NA	NA	NA	NA	NA
something	5	16066	201	4	M	Stroll	35.5333	NA	8.1428	62.9686	NA	NA	NA	NA	NA	NA	NA
something	5	16067	201	3	M	Stroll	20.4349	NA	-2.06153	76.1488	NA	NA	NA	NA	NA	NA	NA
something	5	16068	201	2	F	Search	6.7605	N	9.19492	46.4555	NA	NA	NA	NA	NA	NA	NA
something	5	16069	201	1	F	Stroll	33.2713	N	10.6326	55.078	NA	NA	NA	NA	NA	NA	NA
something	5	16070	201	4	M	Stroll	35.5333	NA	7.89701	61.9993	NA	NA	NA	NA	NA	NA	NA
something	5	16071	201	3	M	Stroll	20.4349	NA	-2.23712	75.1643	NA	NA	NA	NA	NA	NA	NA
something	5	16072	201	2	F	Search	6.7605	N	8.20149	46.5699	NA	NA	NA	NA	NA	NA	NA
something	5	16073	201	1	F	Stroll	33.2713	N	11.4862	54.5571	NA	NA	NA	NA	NA	NA	NA
something	5	16074	201	4	M	Stroll	35.5333	NA	7.12352	61.3655	NA	NA	NA	NA	NA	NA	NA
something	5	16075	201	3	M	Stroll	20.4349	NA	-2.92365	74.4372	NA	NA	NA	NA	NA	NA	NA
something	5	16076	201	2	F	Search	6.7605	N	8.31593	47.5633	NA	NA	NA	NA	NA	NA	NA
something	5	16077	201	1	F	Search	33.2713	N	12.0071	55.4107	NA	NA	NA	NA	NA	NA	NA
something	5	16078	201	4	M	Stroll	35.5333	NA	6.16373	61.0847	NA	NA	NA	NA	NA	NA	NA
something	5	16079	201	3	M	Search	20.4349	NA	-3.65075	75.1238	NA	NA	NA	NA	NA	NA	NA
something	5	16080	201	1	F	Search	33.2713	N	11.1534	55.9316	NA	NA	NA	NA	NA	NA	NA
something	5	16081	202	2	F	Stroll	6.7605	N	8.99874	48.2939	NA	NA	NA	NA	NA	NA	NA
something	5	16082	202	4	M	Search	35.5333	NA	5.88301	62.0445	NA	NA	NA	NA	NA	NA	NA
something	5	16083	202	3	M	Search	20.4349	NA	-4.33728	74.3967	NA	NA	NA	NA	NA	NA	NA
something	5	16084	202	1	F	Stroll	33.2713	N	10.1881	56.1926	NA	NA	NA	NA	NA	NA	NA
something	5	16085	202	2	F	Withdraw	6.7605	N	7.6594	46.8086	1	F	None	33.2713	N	10.1881	56.1926
something	5	16086	202	3	M	Search	20.4349	NA	-5.06438	75.0832	NA	NA	NA	NA	NA	NA	NA
something	5	16087	202	4	M	Stroll	35.5333	NA	6.00209	63.0374	NA	NA	NA	NA	NA	NA	NA
something	5	16088	202	1	F	Stroll	33.2713	N	10.5475	55.2594	NA	NA	NA	NA	NA	NA	NA
something	5	16089	202	3	M	Search	20.4349	NA	-4.37786	75.8103	NA	NA	NA	NA	NA	NA	NA
something	5	16090	202	4	M	Stroll	35.5333	NA	5.80843	64.0185	NA	NA	NA	NA	NA	NA	NA
something	5	16091	202	2	F	Search	6.7605	N	8.40206	46.1389	NA	NA	NA	NA	NA	NA	NA
something	5	16092	202	1	F	Stroll	33.2713	N	10.664	54.2662	NA	NA	NA	NA	NA	NA	NA
something	5	16093	202	3	M	Search	20.4349	NA	-3.65075	75.1238	NA	NA	NA	NA	NA	NA	NA
something	5	16094	202	4	M	Stroll	35.5333	NA	6.19521	64.9407	NA	NA	NA	NA	NA	NA	NA
something	5	16095	202	2	F	Search	6.7605	N	9.07173	46.8816	NA	NA	NA	NA	NA	NA	NA
something	5	16096	202	1	F	Withdraw	33.2713	N	11.7644	55.9363	2	F	None	6.7605	N	9.07173	46.8816
something	5	16097	202	3	M	Stroll	20.4349	NA	-2.65565	75.0249	NA	NA	NA	NA	NA	NA	NA
something	5	16098	202	2	F	Stroll	6.7605	N	8.79594	47.8428	NA	NA	NA	NA	NA	NA	NA
something	5	16099	202	4	M	Search	35.5333	NA	7.11738	64.5539	NA	NA	NA	NA	NA	NA	NA
something	5	16100	202	3	M	Stroll	20.4349	NA	-1.65712	75.079	NA	NA	NA	NA	NA	NA	NA
something	5	16101	202	1	F	Search	33.2713	N	12.5994	55.3861	NA	NA	NA	NA	NA	NA	NA
something	5	16102	202	2	F	Stroll	6.7605	N	8.18899	48.6376	NA	NA	NA	NA	NA	NA	NA
something	5	16103	202	4	M	Stroll	35.5333	NA	7.81161	63.8341	NA	NA	NA	NA	NA	NA	NA
something	5	16104	202	3	M	Stroll	20.4349	NA	-0.667919	75.2256	NA	NA	NA	NA	NA	NA	NA
something	5	16105	202	2	F	Stroll	6.7605	N	8.02166	49.6235	NA	NA	NA	NA	NA	NA	NA
something	5	16106	202	1	F	Search	33.2713	N	12.0492	54.5511	NA	NA	NA	NA	NA	NA	NA
something	5	16107	202	3	M	Search	20.4349	NA	-0.521371	74.2364	NA	NA	NA	NA	NA	NA	NA
something	5	16108	202	4	M	Stroll	35.5333	NA	8.71527	63.4059	NA	NA	NA	NA	NA	NA	NA
something	5	16109	202	2	F	Flee	6.6254	N	6.32985	48.5568	1	F	Fight	33.4064	N	11.4164	53.7768
something	5	16110	202	3	M	Stroll	20.4349	NA	0.220025	73.5653	NA	NA	NA	NA	NA	NA	NA
something	5	16111	202	1	F	Fight	33.5388	N	10.7185	53.0606	2	F	Flee	6.49299	N	4.52411	47.697
something	5	16112	202	4	M	Stroll	35.5333	NA	9.67911	63.1394	NA	NA	NA	NA	NA	NA	NA
something	5	16113	202	3	M	Stroll	20.4349	NA	1.13926	73.1716	NA	NA	NA	NA	NA	NA	NA
something	5	16114	202	2	F	Search	6.49299	N	4.09419	48.5998	NA	NA	NA	NA	NA	NA	NA
something	5	16115	202	1	F	Fight	33.6685	N	9.88902	52.502	2	F	Flee	6.36324	N	2.79955	47.0754
something	5	16116	202	4	M	Search	35.5333	NA	9.94561	64.1032	NA	NA	NA	NA	NA	NA	NA
something	5	16117	202	3	M	Stroll	20.4349	NA	2.11784	72.9658	NA	NA	NA	NA	NA	NA	NA
something	5	16118	202	2	F	Search	6.36324	N	3.56176	46.4281	NA	NA	NA	NA	NA	NA	NA
something	5	16119	202	1	F	Stroll	33.6685	N	9.01185	52.0218	NA	NA	NA	NA	NA	NA	NA
something	5	16120	202	4	M	Stroll	35.5333	NA	10.3932	64.9975	NA	NA	NA	NA	NA	NA	NA
something	5	16121	202	2	F	Search	6.36324	N	4.20908	47.1903	NA	NA	NA	NA	NA	NA	NA
something	5	16122	202	1	F	Fight	33.7957	N	8.30686	51.3126	2	F	Flee	6.23607	N	2.46848	46.2052
something	5	16123	202	3	M	Stroll	20.4349	NA	3.1019	72.7879	NA	NA	NA	NA	NA	NA	NA
something	5	16124	202	2	F	Search	6.23607	N	1.97596	47.0755	NA	NA	NA	NA	NA	NA	NA
something	5	16125	202	1	F	Fight	33.9203	N	7.47581	50.7564	2	F	Flee	6.11145	N	0.0943441	46.3977
something	5	16126	202	4	M	Search	35.5333	NA	9.4989	65.445	NA	NA	NA	NA	NA	NA	NA
something	5	16127	202	3	M	Stroll	20.4349	NA	3.99548	72.339	NA	NA	NA	NA	NA	NA	NA
something	5	16128	202	2	F	Search	6.11145	N	-0.244593	47.3385	NA	NA	NA	NA	NA	NA	NA
something	5	16129	202	1	F	Stroll	33.9203	N	6.48205	50.6449	NA	NA	NA	NA	NA	NA	NA
something	5	16130	202	4	M	Stroll	35.5333	NA	8.50229	65.5273	NA	NA	NA	NA	NA	NA	NA
something	5	16131	202	2	F	Stroll	6.11145	N	-0.879464	48.1111	NA	NA	NA	NA	NA	NA	NA
something	5	16132	202	1	F	Fight	34.0424	N	5.5365	50.3194	2	F	Flee	5.98932	N	-2.84638	48.4734
something	5	16133	202	3	M	Stroll	20.4349	NA	4.33407	71.398	NA	NA	NA	NA	NA	NA	NA
something	5	16134	202	2	F	Search	5.98932	N	-2.66526	49.4568	NA	NA	NA	NA	NA	NA	NA
something	5	16135	202	1	F	Stroll	34.0424	N	4.64265	50.7678	NA	NA	NA	NA	NA	NA	NA
something	5	16136	202	4	M	Fight	35.8985	NA	7.92337	66.3427	3	M	Flee	20.0698	NA	3.0897	72.9638
something	5	16137	202	2	F	Stroll	5.98932	N	-2.44203	50.4316	NA	NA	NA	NA	NA	NA	NA
something	5	16138	202	1	F	Fight	34.1621	N	3.64377	50.7204	2	F	Flee	5.86963	N	-4.34999	51.0313
something	5	16139	202	3	M	Search	20.0698	NA	3.87257	73.586	NA	NA	NA	NA	NA	NA	NA
something	5	16140	202	4	M	Stroll	35.8985	NA	6.99532	66.7151	NA	NA	NA	NA	NA	NA	NA
something	5	16141	202	2	F	Search	5.86963	N	-4.64986	50.0773	NA	NA	NA	NA	NA	NA	NA
something	5	16142	202	1	F	Stroll	34.1621	N	3.46576	51.7044	NA	NA	NA	NA	NA	NA	NA
something	5	16143	202	3	M	Search	20.0698	NA	3.25039	74.3688	NA	NA	NA	NA	NA	NA	NA
something	5	16144	202	4	M	Stroll	35.8985	NA	6.21937	67.3459	NA	NA	NA	NA	NA	NA	NA
something	5	16145	202	2	F	Search	5.86963	N	-3.69588	49.7775	NA	NA	NA	NA	NA	NA	NA
something	5	16146	202	1	F	Stroll	34.1621	N	3.37429	52.7002	NA	NA	NA	NA	NA	NA	NA
something	5	16147	202	3	M	Search	20.0698	NA	4.03326	74.991	NA	NA	NA	NA	NA	NA	NA
something	5	16148	202	2	F	Withdraw	5.86963	N	-5.60575	49.1838	1	F	None	34.1621	N	3.37429	52.7002
something	5	16149	202	4	M	Fight	36.2571	NA	5.94444	68.3074	3	M	Flee	19.7112	NA	2.60936	76.3955
something	5	16150	202	1	F	Stroll	34.1621	N	2.62633	52.0365	NA	NA	NA	NA	NA	NA	NA
something	5	16151	202	3	M	Search	19.7112	NA	3.31158	77.1074	NA	NA	NA	NA	NA	NA	NA
something	5	16152	202	4	M	Stroll	36.2571	NA	4.95075	68.1952	NA	NA	NA	NA	NA	NA	NA
something	5	16153	202	2	F	Search	5.86963	N	-5.90256	50.1388	NA	NA	NA	NA	NA	NA	NA
something	5	16154	202	1	F	Stroll	34.1621	N	2.26695	51.1033	NA	NA	NA	NA	NA	NA	NA
something	5	16155	202	3	M	Search	19.7112	NA	2.59963	77.8097	NA	NA	NA	NA	NA	NA	NA
something	5	16156	202	4	M	Stroll	36.2571	NA	4.12566	68.7602	NA	NA	NA	NA	NA	NA	NA
something	5	16157	202	1	F	Search	34.1621	N	3.20014	50.7439	NA	NA	NA	NA	NA	NA	NA
something	5	16158	202	3	M	Search	19.7112	NA	1.8974	77.0977	NA	NA	NA	NA	NA	NA	NA
something	5	16159	202	2	F	Stroll	5.86963	N	-5.72797	51.1234	NA	NA	NA	NA	NA	NA	NA
something	5	16160	202	1	F	Search	34.1621	N	2.84076	49.8107	NA	NA	NA	NA	NA	NA	NA
something	5	16161	203	3	M	Stroll	19.7112	NA	1.88005	76.0979	NA	NA	NA	NA	NA	NA	NA
something	5	16162	203	2	F	Stroll	5.86963	N	-5.54504	52.1066	NA	NA	NA	NA	NA	NA	NA
something	5	16163	203	1	F	Search	34.1621	N	1.90757	50.1701	NA	NA	NA	NA	NA	NA	NA
something	5	16164	203	3	M	Groom	19.7112	NA	1.88005	76.0979	4	M	Groomed	36.2571	NA	4.12566	68.7602
something	5	16165	203	2	F	Stroll	5.86963	N	-5.03968	52.9695	NA	NA	NA	NA	NA	NA	NA
