setting	run	activation	period	actor.id	actor.sex	actor.behavior	actor.score	actor.oestrus	actor.x	actor.y	receiver.id	receiver.sex	receiver.behavior	receiver.score	receiver.oestrus	receiver.x	receiver.y
something	5	15947	200	2	F	Stroll	12.9431	N	-80.4061	-15.9979	NA	NA	NA	NA	NA	NA	NA
something	5	15948	200	1	F	Search	18.6269	N	-63.4022	-20.0809	NA	NA	NA	NA	NA	NA	NA
something	5	15949	200	3	M	Stroll	21.5017	NA	-69.6969	-25.6943	NA	NA	NA	NA	NA	NA	NA
something	5	15950	200	4	M	Withdraw	40.8762	NA	-71.6804	-19.4555	2	F	None	12.9431	N	-80.4061	-15.9979
something	5	15951	200	1	F	Stroll	18.6269	N	-63.9164	-20.9385	NA	NA	NA	NA	NA	NA	NA
something	5	15952	200	3	M	Fight	21.9659	NA	-68.9247	-25.059	1	F	Flee	18.1627	N	-63.6725	-18.9534
something	5	15953	200	2	F	Stroll	12.9431	N	-79.4349	-15.7596	NA	NA	NA	NA	NA	NA	NA
something	5	15954	200	1	F	Search	18.1627	N	-62.68	-19.0754	NA	NA	NA	NA	NA	NA	NA
something	5	15955	200	3	M	Stroll	21.9659	NA	-67.9319	-25.1788	NA	NA	NA	NA	NA	NA	NA
something	5	15956	200	4	M	Flee	40.2257	NA	-73.2466	-18.2117	3	M	Fight	22.6164	NA	-68.4798	-24.3422
something	5	15957	200	2	F	Flee	12.7483	N	-81.1179	-14.6791	4	M	Fight	40.4205	NA	-74.1762	-17.8433
something	5	15958	200	1	F	Search	18.1627	N	-62.558	-18.0829	NA	NA	NA	NA	NA	NA	NA
something	5	15959	200	3	M	Stroll	22.6164	NA	-67.8697	-23.5499	NA	NA	NA	NA	NA	NA	NA
something	5	15960	200	4	M	Fight	40.6602	NA	-75.0861	-17.4285	2	F	Flee	12.5085	N	-82.9654	-13.9132
something	5	15961	200	1	F	Search	18.1627	N	-61.5655	-18.2048	NA	NA	NA	NA	NA	NA	NA
something	5	15962	200	3	M	Stroll	22.6164	NA	-67.0653	-22.9559	NA	NA	NA	NA	NA	NA	NA
something	5	15963	200	2	F	Search	12.5085	N	-83.3484	-14.837	NA	NA	NA	NA	NA	NA	NA
something	5	15964	200	4	M	Stroll	40.6602	NA	-76.0043	-17.8249	NA	NA	NA	NA	NA	NA	NA
something	5	15965	200	1	F	Search	18.1627	N	-61.6874	-19.1974	NA	NA	NA	NA	NA	NA	NA
something	5	15966	200	3	M	Flee	22.0618	NA	-68.8626	-23.8332	1	F	Fight	18.7173	N	-62.5071	-19.7702
something	5	15967	200	2	F	Search	12.5085	N	-84.2722	-14.454	NA	NA	NA	NA	NA	NA	NA
something	5	15968	200	4	M	Stroll	40.6602	NA	-77.0033	-17.7817	NA	NA	NA	NA	NA	NA	NA
something	5	15969	200	1	F	Groom	18.7173	N	-62.5071	-19.7702	3	M	Groomed	22.0618	NA	-68.8626	-23.8332
something	5	15970	200	2	F	Search	12.5085	N	-84.6551	-15.3778	NA	NA	NA	NA	NA	NA	NA
something	5	15971	200	4	M	Stroll	40.6602	NA	-77.9305	-18.1563	NA	NA	NA	NA	NA	NA	NA
something	5	15972	200	3	M	Groom	22.0618	NA	-68.8626	-23.8332	1	F	Groomed	18.7173	N	-62.5071	-19.7702
something	5	15973	200	2	F	Search	12.5085	N	-85.5789	-14.9949	NA	NA	NA	NA	NA	NA	NA
something	5	15974	200	4	M	Stroll	40.6602	NA	-78.918	-17.9989	NA	NA	NA	NA	NA	NA	NA
something	5	15975	200	1	F	Fight	19.1501	N	-63.3496	-20.3089	3	M	Flee	21.629	NA	-69.5895	-25.6964
something	5	15976	200	2	F	Search	12.5085	N	-85.1959	-14.0711	NA	NA	NA	NA	NA	NA	NA
something	5	15977	200	4	M	Withdraw	40.6602	NA	-77.6115	-19.5132	2	F	None	12.5085	N	-85.1959	-14.0711
something	5	15978	200	3	M	Search	21.629	NA	-68.6579	-26.0599	NA	NA	NA	NA	NA	NA	NA
something	5	15979	200	1	F	Withdraw	19.1501	N	-62.5136	-18.492	3	M	None	21.629	NA	-68.6579	-26.0599
something	5	15980	200	2	F	Stroll	12.5085	N	-84.5764	-14.8561	NA	NA	NA	NA	NA	NA	NA
something	5	15981	200	3	M	Stroll	21.629	NA	-68.4361	-25.0848	NA	NA	NA	NA	NA	NA	NA
something	5	15982	200	4	M	Stroll	40.6602	NA	-77.5716	-20.5124	NA	NA	NA	NA	NA	NA	NA
something	5	15983	200	2	F	Stroll	12.5085	N	-83.708	-15.3518	NA	NA	NA	NA	NA	NA	NA
something	5	15984	200	1	F	Search	19.1501	N	-63.4221	-18.074	NA	NA	NA	NA	NA	NA	NA
something	5	15985	200	3	M	Stroll	21.629	NA	-67.7476	-24.3596	NA	NA	NA	NA	NA	NA	NA
something	5	15986	200	4	M	Search	40.6602	NA	-78.5708	-20.5523	NA	NA	NA	NA	NA	NA	NA
something	5	15987	200	2	F	Withdraw	12.5085	N	-84.3741	-13.466	4	M	None	40.6602	NA	-78.5708	-20.5523
something	5	15988	200	1	F	Stroll	19.1501	N	-64.4179	-18.1651	NA	NA	NA	NA	NA	NA	NA
something	5	15989	200	3	M	Withdraw	21.629	NA	-68.9745	-25.939	1	F	None	19.1501	N	-64.4179	-18.1651
something	5	15990	200	2	F	Search	12.5085	N	-83.4312	-13.133	NA	NA	NA	NA	NA	NA	NA
something	5	15991	200	4	M	Stroll	40.6602	NA	-79.3751	-19.9581	NA	NA	NA	NA	NA	NA	NA
something	5	15992	200	1	F	Stroll	19.1501	N	-65.1116	-18.8853	NA	NA	NA	NA	NA	NA	NA
something	5	15993	200	2	F	Stroll	12.5085	N	-82.8995	-12.286	NA	NA	NA	NA	NA	NA	NA
something	5	15994	200	4	M	Stroll	40.6602	NA	-80.202	-19.3958	NA	NA	NA	NA	NA	NA	NA
something	5	15995	200	3	M	Search	21.629	NA	-69.7642	-25.3256	NA	NA	NA	NA	NA	NA	NA
something	5	15996	200	1	F	Withdraw	19.1501	N	-64.0995	-17.1603	3	M	None	21.629	NA	-69.7642	-25.3256
something	5	15997	200	2	F	Search	12.5085	N	-82.0526	-12.8177	NA	NA	NA	NA	NA	NA	NA
something	5	15998	200	4	M	Fight	40.8955	NA	-80.4728	-18.4332	2	F	Flee	12.2733	N	-82.2499	-10.8275
something	5	15999	200	3	M	Stroll	21.629	NA	-69.8815	-24.3325	NA	NA	NA	NA	NA	NA	NA
something	5	16000	200	2	F	Search	12.2733	N	-83.245	-10.9261	NA	NA	NA	NA	NA	NA	NA
something	5	16001	201	4	M	Stroll	40.8955	NA	-81.4596	-18.5953	NA	NA	NA	NA	NA	NA	NA
something	5	16002	201	1	F	Search	19.1501	N	-63.237	-17.6664	NA	NA	NA	NA	NA	NA	NA
something	5	16003	201	3	M	Stroll	21.629	NA	-70.0416	-23.3454	NA	NA	NA	NA	NA	NA	NA
something	5	16004	201	2	F	Search	12.2733	N	-83.3437	-9.93101	NA	NA	NA	NA	NA	NA	NA
something	5	16005	201	4	M	Search	40.8955	NA	-81.2974	-19.5821	NA	NA	NA	NA	NA	NA	NA
something	5	16006	201	1	F	Search	19.1501	N	-63.743	-18.5289	NA	NA	NA	NA	NA	NA	NA
something	5	16007	201	3	M	Stroll	21.629	NA	-69.8973	-22.3558	NA	NA	NA	NA	NA	NA	NA
something	5	16008	201	4	M	Search	40.8955	NA	-82.2842	-19.7442	NA	NA	NA	NA	NA	NA	NA
something	5	16009	201	1	F	Groom	19.1501	N	-63.743	-18.5289	3	M	Groomed	21.629	NA	-69.8973	-22.3558
something	5	16010	201	2	F	Search	12.2733	N	-82.3486	-9.83235	NA	NA	NA	NA	NA	NA	NA
something	5	16011	201	4	M	Search	40.8955	NA	-82.4464	-18.7575	NA	NA	NA	NA	NA	NA	NA
something	5	16012	201	3	M	Fight	22.0986	NA	-69.0481	-21.8278	1	F	Flee	18.6805	N	-61.7763	-18.1656
something	5	16013	201	2	F	Stroll	12.2733	N	-81.6811	-9.08769	NA	NA	NA	NA	NA	NA	NA
something	5	16014	201	4	M	Stroll	40.8955	NA	-82.7281	-17.798	NA	NA	NA	NA	NA	NA	NA
something	5	16015	201	1	F	Search	18.6805	N	-61.9579	-17.1822	NA	NA	NA	NA	NA	NA	NA
something	5	16016	201	3	M	Stroll	22.0986	NA	-68.0785	-21.583	NA	NA	NA	NA	NA	NA	NA
something	5	16017	201	2	F	Search	12.2733	N	-82.4258	-8.42025	NA	NA	NA	NA	NA	NA	NA
something	5	16018	201	4	M	Stroll	40.8955	NA	-82.8071	-16.8011	NA	NA	NA	NA	NA	NA	NA
something	5	16019	201	1	F	Stroll	18.6805	N	-62.0296	-16.1848	NA	NA	NA	NA	NA	NA	NA
something	5	16020	201	3	M	Stroll	22.0986	NA	-67.0822	-21.4971	NA	NA	NA	NA	NA	NA	NA
something	5	16021	201	4	M	Stroll	40.8955	NA	-82.7045	-15.8064	NA	NA	NA	NA	NA	NA	NA
something	5	16022	201	1	F	Search	18.6805	N	-63.0271	-16.2565	NA	NA	NA	NA	NA	NA	NA
something	5	16023	201	3	M	Withdraw	22.0986	NA	-68.271	-23.1055	1	F	None	18.6805	N	-63.0271	-16.2565
something	5	16024	201	2	F	Search	12.2733	N	-83.0932	-9.16491	NA	NA	NA	NA	NA	NA	NA
something	5	16025	201	4	M	Fight	41.1263	NA	-82.7629	-14.8081	2	F	Flee	12.0424	N	-82.5686	-7.23494
something	5	16026	201	1	F	Stroll	18.6805	N	-63.8261	-16.8577	NA	NA	NA	NA	NA	NA	NA
something	5	16027	201	2	F	Search	12.0424	N	-83.5336	-6.97264	NA	NA	NA	NA	NA	NA	NA
something	5	16028	201	4	M	Fight	41.3528	NA	-82.8608	-13.8129	2	F	Flee	11.816	N	-84.5554	-5.25335
something	5	16029	201	3	M	Search	22.0986	NA	-69.0752	-22.5111	NA	NA	NA	NA	NA	NA	NA
something	5	16030	201	1	F	Fight	19.1141	N	-64.5066	-17.5905	3	M	Flee	21.6651	NA	-69.0955	-24.511
something	5	16031	201	2	F	Search	11.816	N	-83.6958	-4.74246	NA	NA	NA	NA	NA	NA	NA
something	5	16032	201	4	M	Stroll	41.3528	NA	-82.3357	-12.9618	NA	NA	NA	NA	NA	NA	NA
something	5	16033	201	3	M	Search	21.6651	NA	-70.0955	-24.5008	NA	NA	NA	NA	NA	NA	NA
something	5	16034	201	1	F	Stroll	19.1141	N	-63.9072	-18.391	NA	NA	NA	NA	NA	NA	NA
something	5	16035	201	2	F	Search	11.816	N	-83.1849	-5.60211	NA	NA	NA	NA	NA	NA	NA
something	5	16036	201	4	M	Fight	41.5751	NA	-82.4503	-11.9684	2	F	Flee	11.5937	N	-83.0272	-3.60833
something	5	16037	201	3	M	Stroll	21.6651	NA	-71.0069	-24.0894	NA	NA	NA	NA	NA	NA	NA
something	5	16038	201	1	F	Search	19.1141	N	-64.7077	-18.9904	NA	NA	NA	NA	NA	NA	NA
something	5	16039	201	2	F	Search	11.5937	N	-82.0304	-3.68714	NA	NA	NA	NA	NA	NA	NA
something	5	16040	201	4	M	Stroll	41.5751	NA	-81.8755	-11.1502	NA	NA	NA	NA	NA	NA	NA
something	5	16041	201	3	M	Stroll	21.6651	NA	-71.8408	-23.5375	NA	NA	NA	NA	NA	NA	NA
something	5	16042	201	1	F	Stroll	19.1141	N	-65.4913	-19.6117	NA	NA	NA	NA	NA	NA	NA
something	5	16043	201	2	F	Stroll	11.5937	N	-81.0829	-4.00713	NA	NA	NA	NA	NA	NA	NA
something	5	16044	201	4	M	Fight	41.7931	NA	-81.7652	-10.1563	2	F	Flee	11.3757	N	-80.1675	-2.22891
something	5	16045	201	1	F	Withdraw	19.1141	N	-63.5038	-19.3885	3	M	None	21.6651	NA	-71.8408	-23.5375
something	5	16046	201	2	F	Search	11.3757	N	-81.0567	-1.77121	NA	NA	NA	NA	NA	NA	NA
something	5	16047	201	4	M	Stroll	41.7931	NA	-80.9873	-9.52782	NA	NA	NA	NA	NA	NA	NA
something	5	16048	201	3	M	Stroll	21.6651	NA	-71.2167	-22.7562	NA	NA	NA	NA	NA	NA	NA
something	5	16049	201	2	F	Search	11.3757	N	-81.5143	-2.66032	NA	NA	NA	NA	NA	NA	NA
something	5	16050	201	4	M	Withdraw	41.7931	NA	-80.8504	-11.5231	2	F	None	11.3757	N	-81.5143	-2.66032
something	5	16051	201	1	F	Search	19.1141	N	-63.6154	-18.3947	NA	NA	NA	NA	NA	NA	NA
something	5	16052	201	3	M	Stroll	21.6651	NA	-70.6579	-21.9269	NA	NA	NA	NA	NA	NA	NA
something	5	16053	201	2	F	Stroll	11.3757	N	-81.6692	-3.64827	NA	NA	NA	NA	NA	NA	NA
something	5	16054	201	1	F	Stroll	19.1141	N	-63.2611	-17.4596	NA	NA	NA	NA	NA	NA	NA
something	5	16055	201	3	M	Stroll	21.6651	NA	-69.8116	-21.3943	NA	NA	NA	NA	NA	NA	NA
something	5	16056	201	4	M	Stroll	41.7931	NA	-81.1942	-12.4621	NA	NA	NA	NA	NA	NA	NA
something	5	16057	201	2	F	Stroll	11.3757	N	-81.7682	-4.64335	NA	NA	NA	NA	NA	NA	NA
something	5	16058	201	1	F	Search	19.1141	N	-64.1963	-17.1054	NA	NA	NA	NA	NA	NA	NA
something	5	16059	201	3	M	Flee	21.1338	NA	-70.4383	-23.2936	1	F	Fight	19.6453	N	-64.991	-17.7124
something	5	16060	201	4	M	Search	41.7931	NA	-80.2552	-12.806	NA	NA	NA	NA	NA	NA	NA
something	5	16061	201	2	F	Stroll	11.3757	N	-82.1425	-5.57065	NA	NA	NA	NA	NA	NA	NA
something	5	16062	201	1	F	Fight	20.0599	N	-65.6895	-18.428	3	M	Flee	20.7192	NA	-71.0802	-25.1878
something	5	16063	201	4	M	Stroll	41.7931	NA	-79.3307	-12.4249	NA	NA	NA	NA	NA	NA	NA
something	5	16064	201	2	F	Withdraw	11.3757	N	-83.117	-3.82412	4	M	None	41.7931	NA	-79.3307	-12.4249
something	5	16065	201	1	F	Stroll	20.0599	N	-66.4228	-19.1078	NA	NA	NA	NA	NA	NA	NA
something	5	16066	201	4	M	Stroll	41.7931	NA	-79.2874	-11.4258	NA	NA	NA	NA	NA	NA	NA
something	5	16067	201	3	M	Search	20.7192	NA	-70.1331	-25.5087	NA	NA	NA	NA	NA	NA	NA
something	5	16068	201	1	F	Flee	19.6664	N	-64.8789	-17.8365	3	M	Fight	21.1127	NA	-69.6316	-24.6436
something	5	16069	201	2	F	Search	11.3757	N	-82.2438	-3.33687	NA	NA	NA	NA	NA	NA	NA
something	5	16070	201	4	M	Stroll	41.7931	NA	-79.2441	-10.4268	NA	NA	NA	NA	NA	NA	NA
something	5	16071	201	3	M	Stroll	21.1127	NA	-68.7191	-25.0526	NA	NA	NA	NA	NA	NA	NA
something	5	16072	201	2	F	Search	11.3757	N	-81.7565	-4.21013	NA	NA	NA	NA	NA	NA	NA
something	5	16073	201	4	M	Withdraw	41.7931	NA	-78.4112	-12.2451	2	F	None	11.3757	N	-81.7565	-4.21013
something	5	16074	201	1	F	Search	19.6664	N	-64.2432	-18.6085	NA	NA	NA	NA	NA	NA	NA
something	5	16075	201	3	M	Search	21.1127	NA	-69.1281	-25.9651	NA	NA	NA	NA	NA	NA	NA
something	5	16076	201	2	F	Stroll	11.3757	N	-80.8512	-4.63494	NA	NA	NA	NA	NA	NA	NA
something	5	16077	201	1	F	Search	19.6664	N	-65.0152	-19.2442	NA	NA	NA	NA	NA	NA	NA
something	5	16078	201	3	M	Search	21.1127	NA	-70.0406	-25.5561	NA	NA	NA	NA	NA	NA	NA
something	5	16079	201	4	M	Stroll	41.7931	NA	-78.0801	-13.1887	NA	NA	NA	NA	NA	NA	NA
something	5	16080	201	2	F	Stroll	11.3757	N	-79.9325	-5.02986	NA	NA	NA	NA	NA	NA	NA
something	5	16081	202	3	M	Stroll	21.1127	NA	-70.976	-25.2025	NA	NA	NA	NA	NA	NA	NA
something	5	16082	202	1	F	Stroll	19.6664	N	-66.0141	-19.2902	NA	NA	NA	NA	NA	NA	NA
something	5	16083	202	2	F	Stroll	11.3757	N	-79.1746	-5.68215	NA	NA	NA	NA	NA	NA	NA
something	5	16084	202	3	M	Stroll	21.1127	NA	-71.4949	-24.3476	NA	NA	NA	NA	NA	NA	NA
something	5	16085	202	1	F	Groom	19.6664	N	-66.0141	-19.2902	3	M	Groomed	21.1127	NA	-71.4949	-24.3476
something	5	16086	202	2	F	Fight	12.0045	N	-79.0303	-6.67169	4	M	Flee	41.1643	NA	-76.7204	-14.6554
something	5	16087	202	3	M	Withdraw	21.1127	NA	-72.339	-26.1607	1	F	None	19.6664	N	-66.0141	-19.2902
something	5	16088	202	4	M	Stroll	41.1643	NA	-75.7311	-14.801	NA	NA	NA	NA	NA	NA	NA
something	5	16089	202	2	F	Stroll	12.0045	N	-78.8597	-7.65704	NA	NA	NA	NA	NA	NA	NA
something	5	16090	202	3	M	Search	21.1127	NA	-71.4324	-26.5828	NA	NA	NA	NA	NA	NA	NA
something	5	16091	202	1	F	Stroll	19.6664	N	-66.9757	-19.5649	NA	NA	NA	NA	NA	NA	NA
something	5	16092	202	4	M	Stroll	41.1643	NA	-74.749	-14.6125	NA	NA	NA	NA	NA	NA	NA
something	5	16093	202	2	F	Stroll	12.0045	N	-78.0632	-8.26161	NA	NA	NA	NA	NA	NA	NA
something	5	16094	202	3	M	Search	21.1127	NA	-71.0104	-25.6762	NA	NA	NA	NA	NA	NA	NA
something	5	16095	202	1	F	Flee	19.2806	N	-65.1571	-18.7325	3	M	Fight	21.4985	NA	-70.4594	-24.8417
something	5	16096	202	4	M	Stroll	41.1643	NA	-73.8767	-15.1015	NA	NA	NA	NA	NA	NA	NA
something	5	16097	202	2	F	Stroll	12.0045	N	-77.0822	-8.45552	NA	NA	NA	NA	NA	NA	NA
something	5	16098	202	3	M	Stroll	21.4985	NA	-69.5521	-24.4212	NA	NA	NA	NA	NA	NA	NA
something	5	16099	202	4	M	Stroll	41.1643	NA	-73.1725	-15.8115	NA	NA	NA	NA	NA	NA	NA
something	5	16100	202	2	F	Stroll	12.0045	N	-76.1139	-8.20555	NA	NA	NA	NA	NA	NA	NA
something	5	16101	202	3	M	Withdraw	21.4985	NA	-70.7514	-26.0217	1	F	None	19.2806	N	-65.1571	-18.7325
something	5	16102	202	4	M	Stroll	41.1643	NA	-72.5253	-16.5738	NA	NA	NA	NA	NA	NA	NA
something	5	16103	202	2	F	Stroll	12.0045	N	-75.3391	-7.5733	NA	NA	NA	NA	NA	NA	NA
something	5	16104	202	3	M	Search	21.4985	NA	-71.5517	-25.4221	NA	NA	NA	NA	NA	NA	NA
something	5	16105	202	4	M	Fight	41.4833	NA	-71.5657	-16.855	1	F	Flee	18.9616	N	-63.2444	-19.317
something	5	16106	202	2	F	Search	12.0045	N	-75.9714	-6.79853	NA	NA	NA	NA	NA	NA	NA
something	5	16107	202	3	M	Stroll	21.4985	NA	-72.0576	-24.5595	NA	NA	NA	NA	NA	NA	NA
something	5	16108	202	1	F	Search	18.9616	N	-63.5367	-20.2734	NA	NA	NA	NA	NA	NA	NA
something	5	16109	202	2	F	Search	12.0045	N	-76.7462	-7.43078	NA	NA	NA	NA	NA	NA	NA
something	5	16110	202	4	M	Withdraw	41.4833	NA	-70.2967	-15.3091	3	M	None	21.4985	NA	-72.0576	-24.5595
something	5	16111	202	1	F	Stroll	18.9616	N	-64.0627	-21.1239	NA	NA	NA	NA	NA	NA	NA
something	5	16112	202	2	F	Search	12.0045	N	-76.1139	-8.20555	NA	NA	NA	NA	NA	NA	NA
something	5	16113	202	4	M	Search	41.4833	NA	-71.0697	-14.6746	NA	NA	NA	NA	NA	NA	NA
something	5	16114	202	3	M	Stroll	21.4985	NA	-72.5374	-23.6822	NA	NA	NA	NA	NA	NA	NA
something	5	16115	202	1	F	Stroll	18.9616	N	-64.144	-22.1206	NA	NA	NA	NA	NA	NA	NA
something	5	16116	202	2	F	Stroll	12.0045	N	-75.3682	-8.87179	NA	NA	NA	NA	NA	NA	NA
something	5	16117	202	3	M	Stroll	21.4985	NA	-73.4152	-23.2033	NA	NA	NA	NA	NA	NA	NA
something	5	16118	202	1	F	Search	18.9616	N	-63.1473	-22.2019	NA	NA	NA	NA	NA	NA	NA
something	5	16119	202	2	F	Flee	11.825	N	-75.8367	-6.92744	4	M	Fight	41.6628	NA	-71.6649	-13.8711
something	5	16120	202	3	M	Stroll	21.4985	NA	-74.168	-22.5449	NA	NA	NA	NA	NA	NA	NA
something	5	16121	202	1	F	Search	18.9616	N	-63.066	-21.2052	NA	NA	NA	NA	NA	NA	NA
something	5	16122	202	4	M	Stroll	41.6628	NA	-70.929	-13.194	NA	NA	NA	NA	NA	NA	NA
something	5	16123	202	3	M	Stroll	21.4985	NA	-74.6997	-21.698	NA	NA	NA	NA	NA	NA	NA
something	5	16124	202	1	F	Stroll	18.9616	N	-63.0665	-20.2052	NA	NA	NA	NA	NA	NA	NA
something	5	16125	202	2	F	Search	11.825	N	-74.8645	-6.69318	NA	NA	NA	NA	NA	NA	NA
something	5	16126	202	3	M	Stroll	21.4985	NA	-74.6439	-20.6996	NA	NA	NA	NA	NA	NA	NA
something	5	16127	202	1	F	Stroll	18.9616	N	-63.5561	-19.3333	NA	NA	NA	NA	NA	NA	NA
something	5	16128	202	2	F	Search	11.825	N	-75.0988	-5.72101	NA	NA	NA	NA	NA	NA	NA
something	5	16129	202	3	M	Stroll	21.4985	NA	-75.2302	-19.8894	NA	NA	NA	NA	NA	NA	NA
something	5	16130	202	1	F	Stroll	18.9616	N	-63.3368	-18.3576	NA	NA	NA	NA	NA	NA	NA
something	5	16131	202	2	F	Search	11.825	N	-74.1266	-5.48675	NA	NA	NA	NA	NA	NA	NA
something	5	16132	202	3	M	Stroll	21.4985	NA	-76.0346	-19.2954	NA	NA	NA	NA	NA	NA	NA
something	5	16133	202	4	M	Search	41.6628	NA	-70.252	-13.93	NA	NA	NA	NA	NA	NA	NA
something	5	16134	202	1	F	Stroll	18.9616	N	-62.9049	-17.4557	NA	NA	NA	NA	NA	NA	NA
something	5	16135	202	3	M	Search	21.4985	NA	-75.4405	-18.491	NA	NA	NA	NA	NA	NA	NA
something	5	16136	202	4	M	Stroll	41.6628	NA	-69.2537	-13.9898	NA	NA	NA	NA	NA	NA	NA
something	5	16137	202	2	F	Search	11.825	N	-73.8923	-6.45892	NA	NA	NA	NA	NA	NA	NA
something	5	16138	202	3	M	Withdraw	21.4985	NA	-76.3757	-20.2589	4	M	None	41.6628	NA	-69.2537	-13.9898
something	5	16139	202	1	F	Search	18.9616	N	-63.8069	-17.0238	NA	NA	NA	NA	NA	NA	NA
something	5	16140	202	2	F	Stroll	11.825	N	-73.6934	-7.43893	NA	NA	NA	NA	NA	NA	NA
something	5	16141	202	3	M	Search	21.4985	NA	-77.2596	-19.7913	NA	NA	NA	NA	NA	NA	NA
something	5	16142	202	1	F	Withdraw	18.9616	N	-61.9528	-17.7738	4	M	None	41.6628	NA	-69.2537	-13.9898
something	5	16143	202	2	F	Withdraw	11.825	N	-73.7918	-5.44135	4	M	None	41.6628	NA	-69.2537	-13.9898
something	5	16144	202	3	M	Search	21.4985	NA	-77.7272	-20.6753	NA	NA	NA	NA	NA	NA	NA
something	5	16145	202	1	F	Search	18.9616	N	-61.5778	-16.8468	NA	NA	NA	NA	NA	NA	NA
something	5	16146	202	4	M	Stroll	41.6628	NA	-69.2627	-12.9899	NA	NA	NA	NA	NA	NA	NA
something	5	16147	202	3	M	Search	21.4985	NA	-78.6111	-20.2077	NA	NA	NA	NA	NA	NA	NA
something	5	16148	202	1	F	Search	18.9616	N	-60.6508	-17.2217	NA	NA	NA	NA	NA	NA	NA
something	5	16149	202	2	F	Search	11.825	N	-74.7906	-5.49053	NA	NA	NA	NA	NA	NA	NA
something	5	16150	202	4	M	Stroll	41.6628	NA	-69.9657	-12.2786	NA	NA	NA	NA	NA	NA	NA
something	5	16151	202	3	M	Search	21.4985	NA	-79.0787	-21.0917	NA	NA	NA	NA	NA	NA	NA
something	5	16152	202	1	F	Search	18.9616	N	-60.2758	-16.2947	NA	NA	NA	NA	NA	NA	NA
something	5	16153	202	2	F	Search	11.825	N	-74.8397	-4.49174	NA	NA	NA	NA	NA	NA	NA
something	5	16154	202	4	M	Stroll	41.6628	NA	-70.9108	-11.952	NA	NA	NA	NA	NA	NA	NA
something	5	16155	202	3	M	Search	21.4985	NA	-78.1947	-21.5593	NA	NA	NA	NA	NA	NA	NA
