setting	run	activation	period	actor.id	actor.sex	actor.behavior	actor.score	actor.oestrus	actor.x	actor.y	receiver.id	receiver.sex	receiver.behavior	receiver.score	receiver.oestrus	receiver.x	receiver.y
something	4	15972	200	3	M	Stroll	25.5163	NA	150.518	-151.834	NA	NA	NA	NA	NA	NA	NA
something	4	15973	200	1	F	Search	12.1993	N	159.726	-137.18	NA	NA	NA	NA	NA	NA	NA
something	4	15974	200	4	M	Stroll	46.7038	NA	158.239	-144.657	NA	NA	NA	NA	NA	NA	NA
something	4	15975	200	2	F	Search	3.75937	N	152.901	-158.541	NA	NA	NA	NA	NA	NA	NA
something	4	15976	200	3	M	Search	25.5163	NA	151.154	-152.605	NA	NA	NA	NA	NA	NA	NA
something	4	15977	200	1	F	Search	12.1993	N	160.299	-136.36	NA	NA	NA	NA	NA	NA	NA
something	4	15978	200	4	M	Stroll	46.7038	NA	157.565	-143.918	NA	NA	NA	NA	NA	NA	NA
something	4	15979	200	2	F	Withdraw	3.75937	N	152.916	-160.541	3	M	None	25.5163	NA	151.154	-152.605
something	4	15980	200	1	F	Search	12.1993	N	159.479	-135.787	NA	NA	NA	NA	NA	NA	NA
something	4	15981	200	4	M	Stroll	46.7038	NA	156.986	-143.103	NA	NA	NA	NA	NA	NA	NA
something	4	15982	200	3	M	Stroll	25.5163	NA	151.531	-153.531	NA	NA	NA	NA	NA	NA	NA
something	4	15983	200	1	F	Search	12.1993	N	158.906	-136.607	NA	NA	NA	NA	NA	NA	NA
something	4	15984	200	4	M	Fight	46.9109	NA	157.269	-142.144	1	F	Flee	11.9922	N	158.035	-134.806
something	4	15985	200	2	F	Search	3.75937	N	151.916	-160.548	NA	NA	NA	NA	NA	NA	NA
something	4	15986	200	3	M	Withdraw	25.5163	NA	151.575	-151.532	2	F	None	3.75937	N	151.916	-160.548
something	4	15987	200	1	F	Search	11.9922	N	158.935	-134.371	NA	NA	NA	NA	NA	NA	NA
something	4	15988	200	4	M	Flee	46.1145	NA	156.932	-144.115	1	F	Fight	12.7886	N	158.726	-135.348
something	4	15989	200	2	F	Stroll	3.75937	N	152.52	-159.751	NA	NA	NA	NA	NA	NA	NA
something	4	15990	200	1	F	Stroll	12.7886	N	157.728	-135.285	NA	NA	NA	NA	NA	NA	NA
something	4	15991	200	3	M	Stroll	25.5163	NA	151.674	-150.537	NA	NA	NA	NA	NA	NA	NA
something	4	15992	200	2	F	Stroll	3.75937	N	153.297	-159.122	NA	NA	NA	NA	NA	NA	NA
something	4	15993	200	1	F	Search	12.7886	N	157.664	-136.283	NA	NA	NA	NA	NA	NA	NA
something	4	15994	200	4	M	Stroll	46.1145	NA	156.529	-145.031	NA	NA	NA	NA	NA	NA	NA
something	4	15995	200	2	F	Stroll	3.75937	N	154.293	-159.219	NA	NA	NA	NA	NA	NA	NA
something	4	15996	200	1	F	Stroll	12.7886	N	158.313	-137.044	NA	NA	NA	NA	NA	NA	NA
something	4	15997	200	3	M	Fight	26.1601	NA	152.335	-149.787	4	M	Flee	45.4707	NA	158.237	-143.99
something	4	15998	200	2	F	Search	3.75937	N	154.39	-158.224	NA	NA	NA	NA	NA	NA	NA
something	4	15999	200	1	F	Fight	13.413	N	158.302	-138.044	4	M	Flee	44.8463	NA	158.117	-145.986
something	4	16000	200	3	M	Stroll	26.1601	NA	152.181	-148.799	NA	NA	NA	NA	NA	NA	NA
something	4	16001	201	2	F	Stroll	3.75937	N	153.887	-157.359	NA	NA	NA	NA	NA	NA	NA
something	4	16002	201	4	M	Stroll	44.8463	NA	158.71	-146.791	NA	NA	NA	NA	NA	NA	NA
something	4	16003	201	1	F	Stroll	13.413	N	159.292	-138.189	NA	NA	NA	NA	NA	NA	NA
something	4	16004	201	3	M	Stroll	26.1601	NA	151.774	-147.885	NA	NA	NA	NA	NA	NA	NA
something	4	16005	201	2	F	Stroll	3.75937	N	153.027	-156.85	NA	NA	NA	NA	NA	NA	NA
something	4	16006	201	4	M	Search	44.8463	NA	157.905	-147.385	NA	NA	NA	NA	NA	NA	NA
something	4	16007	201	1	F	Search	13.413	N	159.147	-139.178	NA	NA	NA	NA	NA	NA	NA
something	4	16008	201	3	M	Search	26.1601	NA	150.86	-148.293	NA	NA	NA	NA	NA	NA	NA
something	4	16009	201	2	F	Stroll	3.75937	N	152.329	-156.134	NA	NA	NA	NA	NA	NA	NA
something	4	16010	201	4	M	Fight	45.2147	NA	156.914	-147.513	3	M	Flee	25.7916	NA	149.269	-149.504
something	4	16011	201	1	F	Stroll	13.413	N	159.284	-140.169	NA	NA	NA	NA	NA	NA	NA
something	4	16012	201	2	F	Withdraw	3.75937	N	152.243	-158.132	3	M	None	25.7916	NA	149.269	-149.504
something	4	16013	201	4	M	Fight	45.578	NA	155.946	-147.765	3	M	Flee	25.4284	NA	147.944	-151.002
something	4	16014	201	1	F	Stroll	13.413	N	160.077	-140.777	NA	NA	NA	NA	NA	NA	NA
something	4	16015	201	2	F	Search	3.75937	N	151.244	-158.089	NA	NA	NA	NA	NA	NA	NA
something	4	16016	201	3	M	Search	25.4284	NA	147.195	-150.34	NA	NA	NA	NA	NA	NA	NA
something	4	16017	201	4	M	Stroll	45.578	NA	154.95	-147.674	NA	NA	NA	NA	NA	NA	NA
something	4	16018	201	1	F	Search	13.413	N	160.686	-139.984	NA	NA	NA	NA	NA	NA	NA
something	4	16019	201	2	F	Stroll	3.75937	N	150.25	-158.197	NA	NA	NA	NA	NA	NA	NA
something	4	16020	201	4	M	Stroll	45.578	NA	153.975	-147.453	NA	NA	NA	NA	NA	NA	NA
something	4	16021	201	1	F	Search	13.413	N	159.892	-139.375	NA	NA	NA	NA	NA	NA	NA
something	4	16022	201	2	F	Search	3.75937	N	150.143	-157.203	NA	NA	NA	NA	NA	NA	NA
something	4	16023	201	3	M	Search	25.4284	NA	147.857	-149.59	NA	NA	NA	NA	NA	NA	NA
something	4	16024	201	4	M	Fight	45.9361	NA	153.031	-147.783	3	M	Flee	25.0703	NA	146.38	-150.938
something	4	16025	201	1	F	Search	13.413	N	159.284	-140.169	NA	NA	NA	NA	NA	NA	NA
something	4	16026	201	2	F	Groom	3.75937	N	150.143	-157.203	3	M	Groomed	25.0703	NA	146.38	-150.938
something	4	16027	201	4	M	Fight	46.2892	NA	152.127	-148.212	3	M	Flee	24.7172	NA	145.46	-152.715
something	4	16028	201	1	F	Stroll	13.413	N	158.36	-140.551	NA	NA	NA	NA	NA	NA	NA
something	4	16029	201	2	F	Withdraw	3.75937	N	151.499	-158.672	3	M	None	24.7172	NA	145.46	-152.715
something	4	16030	201	4	M	Stroll	46.2892	NA	151.473	-147.455	NA	NA	NA	NA	NA	NA	NA
something	4	16031	201	1	F	Stroll	13.413	N	157.429	-140.185	NA	NA	NA	NA	NA	NA	NA
something	4	16032	201	2	F	Search	3.75937	N	152.234	-157.994	NA	NA	NA	NA	NA	NA	NA
something	4	16033	201	3	M	Stroll	24.7172	NA	146.172	-153.417	NA	NA	NA	NA	NA	NA	NA
something	4	16034	201	4	M	Search	46.2892	NA	152.229	-146.801	NA	NA	NA	NA	NA	NA	NA
something	4	16035	201	1	F	Search	13.413	N	157.795	-139.255	NA	NA	NA	NA	NA	NA	NA
something	4	16036	201	2	F	Stroll	3.75937	N	153.231	-157.921	NA	NA	NA	NA	NA	NA	NA
something	4	16037	201	3	M	Stroll	24.7172	NA	146.354	-154.4	NA	NA	NA	NA	NA	NA	NA
something	4	16038	201	1	F	Search	13.413	N	158.726	-139.621	NA	NA	NA	NA	NA	NA	NA
something	4	16039	201	4	M	Stroll	46.2892	NA	152.879	-146.041	NA	NA	NA	NA	NA	NA	NA
something	4	16040	201	2	F	Search	3.75937	N	153.305	-158.918	NA	NA	NA	NA	NA	NA	NA
something	4	16041	201	3	M	Stroll	24.7172	NA	146.984	-155.176	NA	NA	NA	NA	NA	NA	NA
something	4	16042	201	1	F	Search	13.413	N	159.092	-138.69	NA	NA	NA	NA	NA	NA	NA
something	4	16043	201	4	M	Stroll	46.2892	NA	153.588	-145.336	NA	NA	NA	NA	NA	NA	NA
something	4	16044	201	2	F	Search	3.75937	N	152.307	-158.991	NA	NA	NA	NA	NA	NA	NA
something	4	16045	201	3	M	Fight	24.8492	NA	147.797	-155.759	2	F	Flee	3.62736	N	153.084	-160.834
something	4	16046	201	1	F	Search	13.413	N	160.023	-139.056	NA	NA	NA	NA	NA	NA	NA
something	4	16047	201	4	M	Stroll	46.2892	NA	154.419	-144.779	NA	NA	NA	NA	NA	NA	NA
something	4	16048	201	2	F	Search	3.62736	N	154.005	-160.446	NA	NA	NA	NA	NA	NA	NA
something	4	16049	201	3	M	Fight	24.9766	NA	148.595	-156.361	2	F	Flee	3.49998	N	155.993	-160.671
something	4	16050	201	1	F	Search	13.413	N	159.657	-139.987	NA	NA	NA	NA	NA	NA	NA
something	4	16051	201	4	M	Fight	46.5138	NA	155.157	-144.104	1	F	Flee	13.1883	N	161.635	-139.69
something	4	16052	201	2	F	Search	3.49998	N	156.105	-159.677	NA	NA	NA	NA	NA	NA	NA
something	4	16053	201	3	M	Stroll	24.9766	NA	149.26	-155.614	NA	NA	NA	NA	NA	NA	NA
something	4	16054	201	1	F	Search	13.1883	N	161.783	-140.679	NA	NA	NA	NA	NA	NA	NA
something	4	16055	201	4	M	Search	46.5138	NA	156.156	-144.148	NA	NA	NA	NA	NA	NA	NA
something	4	16056	201	2	F	Stroll	3.49998	N	155.901	-158.698	NA	NA	NA	NA	NA	NA	NA
something	4	16057	201	3	M	Stroll	24.9766	NA	149.84	-154.8	NA	NA	NA	NA	NA	NA	NA
something	4	16058	201	1	F	Stroll	13.1883	N	161.533	-141.648	NA	NA	NA	NA	NA	NA	NA
something	4	16059	201	2	F	Withdraw	3.49998	N	157.868	-159.058	3	M	None	24.9766	NA	149.84	-154.8
something	4	16060	201	4	M	Fight	46.7347	NA	157.062	-143.727	1	F	Flee	12.9674	N	162.439	-139.864
something	4	16061	201	3	M	Stroll	24.9766	NA	150.243	-155.715	NA	NA	NA	NA	NA	NA	NA
something	4	16062	201	1	F	Search	12.9674	N	161.547	-139.412	NA	NA	NA	NA	NA	NA	NA
something	4	16063	201	4	M	Fight	46.9519	NA	157.783	-143.033	1	F	Flee	12.7502	N	162.642	-137.738
something	4	16064	201	2	F	Search	3.49998	N	158.048	-158.074	NA	NA	NA	NA	NA	NA	NA
something	4	16065	201	3	M	Stroll	24.9766	NA	151.172	-156.085	NA	NA	NA	NA	NA	NA	NA
something	4	16066	201	1	F	Search	12.7502	N	163.479	-138.286	NA	NA	NA	NA	NA	NA	NA
something	4	16067	201	4	M	Fight	47.1655	NA	158.551	-142.393	1	F	Flee	12.5366	N	164.86	-136.839
something	4	16068	201	2	F	Stroll	3.49998	N	157.745	-157.121	NA	NA	NA	NA	NA	NA	NA
something	4	16069	201	3	M	Fight	25.0995	NA	152.16	-156.241	2	F	Flee	3.37707	N	159.734	-157.323
something	4	16070	201	1	F	Search	12.5366	N	164.137	-136.148	NA	NA	NA	NA	NA	NA	NA
something	4	16071	201	4	M	Stroll	47.1655	NA	157.915	-141.622	NA	NA	NA	NA	NA	NA	NA
something	4	16072	201	2	F	Search	3.37707	N	159.835	-156.329	NA	NA	NA	NA	NA	NA	NA
something	4	16073	201	3	M	Fight	25.2181	NA	153.16	-156.252	2	F	Flee	3.25848	N	161.451	-157.507
something	4	16074	201	1	F	Search	12.5366	N	164.827	-135.425	NA	NA	NA	NA	NA	NA	NA
something	4	16075	201	4	M	Search	47.1655	NA	158.686	-140.985	NA	NA	NA	NA	NA	NA	NA
something	4	16076	201	2	F	Search	3.25848	N	162.041	-156.699	NA	NA	NA	NA	NA	NA	NA
something	4	16077	201	3	M	Stroll	25.2181	NA	153.997	-156.799	NA	NA	NA	NA	NA	NA	NA
something	4	16078	201	1	F	Search	12.5366	N	165.55	-136.115	NA	NA	NA	NA	NA	NA	NA
something	4	16079	201	4	M	Stroll	47.1655	NA	158.934	-140.017	NA	NA	NA	NA	NA	NA	NA
something	4	16080	201	2	F	Stroll	3.25848	N	162.128	-155.703	NA	NA	NA	NA	NA	NA	NA
something	4	16081	202	3	M	Stroll	25.2181	NA	154.416	-157.707	NA	NA	NA	NA	NA	NA	NA
something	4	16082	202	1	F	Stroll	12.5366	N	166.005	-137.006	NA	NA	NA	NA	NA	NA	NA
something	4	16083	202	4	M	Fight	47.3755	NA	159.854	-139.625	1	F	Flee	12.3267	N	167.983	-137.304
something	4	16084	202	3	M	Search	25.2181	NA	153.508	-158.125	NA	NA	NA	NA	NA	NA	NA
something	4	16085	202	2	F	Stroll	3.25848	N	162.014	-154.71	NA	NA	NA	NA	NA	NA	NA
something	4	16086	202	1	F	Search	12.3267	N	168.132	-136.315	NA	NA	NA	NA	NA	NA	NA
something	4	16087	202	3	M	Search	25.2181	NA	153.089	-157.217	NA	NA	NA	NA	NA	NA	NA
something	4	16088	202	4	M	Stroll	47.3755	NA	160.714	-140.136	NA	NA	NA	NA	NA	NA	NA
something	4	16089	202	2	F	Stroll	3.25848	N	161.315	-153.995	NA	NA	NA	NA	NA	NA	NA
something	4	16090	202	3	M	Stroll	25.2181	NA	152.674	-156.308	NA	NA	NA	NA	NA	NA	NA
something	4	16091	202	1	F	Search	12.3267	N	167.143	-136.166	NA	NA	NA	NA	NA	NA	NA
something	4	16092	202	2	F	Stroll	3.25848	N	160.337	-153.785	NA	NA	NA	NA	NA	NA	NA
something	4	16093	202	3	M	Stroll	25.2181	NA	152.13	-155.469	NA	NA	NA	NA	NA	NA	NA
something	4	16094	202	1	F	Withdraw	12.3267	N	168.981	-135.377	4	M	None	47.3755	NA	160.714	-140.136
something	4	16095	202	2	F	Stroll	3.25848	N	159.749	-152.976	NA	NA	NA	NA	NA	NA	NA
something	4	16096	202	4	M	Stroll	47.3755	NA	161.704	-139.998	NA	NA	NA	NA	NA	NA	NA
something	4	16097	202	3	M	Search	25.2181	NA	151.291	-156.013	NA	NA	NA	NA	NA	NA	NA
something	4	16098	202	2	F	Stroll	3.25848	N	159.338	-152.065	NA	NA	NA	NA	NA	NA	NA
something	4	16099	202	1	F	Search	12.3267	N	169.376	-136.296	NA	NA	NA	NA	NA	NA	NA
something	4	16100	202	3	M	Search	25.2181	NA	150.746	-155.174	NA	NA	NA	NA	NA	NA	NA
something	4	16101	202	4	M	Stroll	47.3755	NA	162.693	-140.149	NA	NA	NA	NA	NA	NA	NA
something	4	16102	202	2	F	Stroll	3.25848	N	158.693	-151.301	NA	NA	NA	NA	NA	NA	NA
something	4	16103	202	3	M	Search	25.2181	NA	149.907	-155.718	NA	NA	NA	NA	NA	NA	NA
something	4	16104	202	1	F	Stroll	12.3267	N	169.699	-137.242	NA	NA	NA	NA	NA	NA	NA
something	4	16105	202	4	M	Flee	46.5819	NA	161.257	-141.542	1	F	Fight	13.1202	N	168.775	-137.625
something	4	16106	202	3	M	Search	25.2181	NA	149.363	-154.879	NA	NA	NA	NA	NA	NA	NA
something	4	16107	202	2	F	Stroll	3.25848	N	158.554	-150.311	NA	NA	NA	NA	NA	NA	NA
something	4	16108	202	1	F	Stroll	13.1202	N	168.348	-136.721	NA	NA	NA	NA	NA	NA	NA
something	4	16109	202	3	M	Search	25.2181	NA	150.202	-154.335	NA	NA	NA	NA	NA	NA	NA
something	4	16110	202	2	F	Stroll	3.25848	N	159.018	-149.425	NA	NA	NA	NA	NA	NA	NA
something	4	16111	202	1	F	Search	13.1202	N	167.444	-137.149	NA	NA	NA	NA	NA	NA	NA
something	4	16112	202	3	M	Stroll	25.2181	NA	151.2	-154.395	NA	NA	NA	NA	NA	NA	NA
something	4	16113	202	4	M	Stroll	46.5819	NA	160.261	-141.629	NA	NA	NA	NA	NA	NA	NA
something	4	16114	202	1	F	Stroll	13.1202	N	166.446	-137.214	NA	NA	NA	NA	NA	NA	NA
something	4	16115	202	3	M	Stroll	25.2181	NA	152.2	-154.431	NA	NA	NA	NA	NA	NA	NA
something	4	16116	202	4	M	Stroll	46.5819	NA	159.436	-142.194	NA	NA	NA	NA	NA	NA	NA
something	4	16117	202	1	F	Stroll	13.1202	N	165.594	-136.691	NA	NA	NA	NA	NA	NA	NA
something	4	16118	202	2	F	Withdraw	3.25848	N	157.965	-151.125	4	M	None	46.5819	NA	159.436	-142.194
something	4	16119	202	3	M	Fight	25.3325	NA	153.067	-153.934	2	F	Flee	3.14405	N	159.435	-149.768
something	4	16120	202	1	F	Search	13.1202	N	165.07	-137.543	NA	NA	NA	NA	NA	NA	NA
something	4	16121	202	4	M	Fight	46.6452	NA	159.436	-143.194	2	F	Flee	3.08082	N	158.15	-151.301
something	4	16122	202	3	M	Fight	25.441	NA	153.955	-153.474	2	F	Flee	2.9724	N	159.959	-150.45
something	4	16123	202	1	F	Withdraw	13.1202	N	165.296	-135.555	4	M	None	46.6452	NA	159.436	-143.194
something	4	16124	202	2	F	Stroll	2.9724	N	160.796	-149.902	NA	NA	NA	NA	NA	NA	NA
something	4	16125	202	3	M	Withdraw	25.441	NA	152.007	-153.928	2	F	None	2.9724	N	160.796	-149.902
something	4	16126	202	4	M	Stroll	46.6452	NA	160.27	-142.643	NA	NA	NA	NA	NA	NA	NA
something	4	16127	202	2	F	Stroll	2.9724	N	159.798	-149.843	NA	NA	NA	NA	NA	NA	NA
something	4	16128	202	1	F	Search	13.1202	N	166.289	-135.668	NA	NA	NA	NA	NA	NA	NA
something	4	16129	202	4	M	Stroll	46.6452	NA	161.113	-142.105	NA	NA	NA	NA	NA	NA	NA
something	4	16130	202	3	M	Search	25.441	NA	152.234	-154.902	NA	NA	NA	NA	NA	NA	NA
something	4	16131	202	2	F	Stroll	2.9724	N	159.022	-149.211	NA	NA	NA	NA	NA	NA	NA
something	4	16132	202	1	F	Search	13.1202	N	166.176	-136.662	NA	NA	NA	NA	NA	NA	NA
something	4	16133	202	4	M	Fight	46.8647	NA	161.794	-141.373	1	F	Flee	12.9007	N	166.362	-134.67
something	4	16134	202	3	M	Search	25.441	NA	153.208	-154.675	NA	NA	NA	NA	NA	NA	NA
something	4	16135	202	2	F	Search	2.9724	N	158.391	-149.987	NA	NA	NA	NA	NA	NA	NA
something	4	16136	202	1	F	Search	12.9007	N	165.366	-134.578	NA	NA	NA	NA	NA	NA	NA
something	4	16137	202	4	M	Search	46.8647	NA	161.758	-140.374	NA	NA	NA	NA	NA	NA	NA
something	4	16138	202	3	M	Fight	25.5456	NA	153.95	-154.004	2	F	Flee	2.86778	N	159.356	-148.235
something	4	16139	202	1	F	Search	12.9007	N	165.459	-133.582	NA	NA	NA	NA	NA	NA	NA
something	4	16140	202	4	M	Fight	47.0806	NA	162.237	-139.496	1	F	Flee	12.6848	N	165.916	-131.635
something	4	16141	202	2	F	Stroll	2.86778	N	159.224	-147.244	NA	NA	NA	NA	NA	NA	NA
something	4	16142	202	3	M	Stroll	25.5456	NA	154.038	-153.008	NA	NA	NA	NA	NA	NA	NA
something	4	16143	202	1	F	Search	12.6848	N	164.943	-131.406	NA	NA	NA	NA	NA	NA	NA
something	4	16144	202	4	M	Stroll	47.0806	NA	162.472	-138.523	NA	NA	NA	NA	NA	NA	NA
something	4	16145	202	2	F	Stroll	2.86778	N	159.452	-146.27	NA	NA	NA	NA	NA	NA	NA
something	4	16146	202	3	M	Stroll	25.5456	NA	154.435	-152.09	NA	NA	NA	NA	NA	NA	NA
something	4	16147	202	1	F	Search	12.6848	N	164.714	-132.38	NA	NA	NA	NA	NA	NA	NA
something	4	16148	202	4	M	Fight	47.2928	NA	162.814	-137.584	1	F	Flee	12.4726	N	164.951	-130.394
something	4	16149	202	2	F	Stroll	2.86778	N	159.489	-145.271	NA	NA	NA	NA	NA	NA	NA
something	4	16150	202	3	M	Stroll	25.5456	NA	154.963	-151.241	NA	NA	NA	NA	NA	NA	NA
something	4	16151	202	1	F	Search	12.4726	N	163.958	-130.275	NA	NA	NA	NA	NA	NA	NA
something	4	16152	202	4	M	Withdraw	47.2928	NA	161.345	-138.941	1	F	None	12.4726	N	163.958	-130.275
something	4	16153	202	2	F	Withdraw	2.86778	N	158.076	-146.686	4	M	None	47.2928	NA	161.345	-138.941
something	4	16154	202	3	M	Fight	25.6465	NA	155.527	-150.415	2	F	Flee	2.76685	N	157.928	-144.692
something	4	16155	202	1	F	Stroll	12.4726	N	163.333	-131.056	NA	NA	NA	NA	NA	NA	NA
something	4	16156	202	2	F	Groom	2.76685	N	157.928	-144.692	4	M	Groomed	47.2928	NA	161.345	-138.941
something	4	16157	202	3	M	Fight	25.7439	NA	155.914	-149.493	2	F	Flee	2.66947	N	158.464	-142.765
something	4	16158	202	1	F	Stroll	12.4726	N	162.516	-131.633	NA	NA	NA	NA	NA	NA	NA
something	4	16159	202	2	F	Withdraw	2.66947	N	158.068	-144.725	4	M	None	47.2928	NA	161.345	-138.941
something	4	16160	202	3	M	Fight	25.8379	NA	156.326	-148.582	2	F	Flee	2.57552	N	159.761	-143.661
something	4	16161	203	1	F	Withdraw	12.4726	N	162.772	-129.649	4	M	None	47.2928	NA	161.345	-138.941
something	4	16162	203	2	F	Withdraw	2.57552	N	160.593	-145.479	4	M	None	47.2928	NA	161.345	-138.941
something	4	16163	203	3	M	Withdraw	25.8379	NA	154.357	-148.935	2	F	None	2.57552	N	160.593	-145.479
something	4	16164	203	1	F	Search	12.4726	N	161.781	-129.521	NA	NA	NA	NA	NA	NA	NA
something	4	16165	203	4	M	Fight	47.3445	NA	161.231	-139.934	2	F	Flee	2.52388	N	160.219	-147.444
something	4	16166	203	3	M	Search	25.8379	NA	154.181	-147.951	NA	NA	NA	NA	NA	NA	NA
something	4	16167	203	1	F	Search	12.4726	N	161.909	-128.529	NA	NA	NA	NA	NA	NA	NA
something	4	16168	203	2	F	Search	2.52388	N	159.236	-147.257	NA	NA	NA	NA	NA	NA	NA
something	4	16169	203	4	M	Fight	47.3951	NA	160.968	-140.899	2	F	Flee	2.47327	N	158.23	-148.985
