setting	run	activation	period	actor.id	actor.sex	actor.behavior	actor.score	actor.oestrus	actor.x	actor.y	receiver.id	receiver.sex	receiver.behavior	receiver.score	receiver.oestrus	receiver.x	receiver.y
something	2	16034	201	3	M	Withdraw	32.4091	NA	26.4231	13.8644	2	F	None	32.8899	N	31.2888	22.05
something	2	16035	201	1	F	Stroll	14.8293	N	34.2974	12.142	NA	NA	NA	NA	NA	NA	NA
something	2	16036	201	4	M	Stroll	15.8717	NA	29.4411	5.43758	NA	NA	NA	NA	NA	NA	NA
something	2	16037	201	3	M	Stroll	32.4091	NA	26.1294	12.9085	NA	NA	NA	NA	NA	NA	NA
something	2	16038	201	2	F	Stroll	32.8899	N	31.3419	21.0514	NA	NA	NA	NA	NA	NA	NA
something	2	16039	201	4	M	Stroll	15.8717	NA	29.6422	6.41716	NA	NA	NA	NA	NA	NA	NA
something	2	16040	201	1	F	Search	14.8293	N	35.0265	11.4576	NA	NA	NA	NA	NA	NA	NA
something	2	16041	201	2	F	Stroll	32.8899	N	31.7555	20.141	NA	NA	NA	NA	NA	NA	NA
something	2	16042	201	4	M	Flee	15.3547	NA	27.6806	6.02731	1	F	Fight	15.3463	N	34.2965	10.7742
something	2	16043	201	3	M	Groom	32.4091	NA	26.1294	12.9085	4	M	Groomed	15.3547	NA	27.6806	6.02731
something	2	16044	201	2	F	Stroll	32.8899	N	32.0509	19.1856	NA	NA	NA	NA	NA	NA	NA
something	2	16045	201	4	M	Withdraw	15.3547	NA	27.0437	4.13142	3	M	None	32.4091	NA	26.1294	12.9085
something	2	16046	201	1	F	Stroll	15.3463	N	34.9438	10.012	NA	NA	NA	NA	NA	NA	NA
something	2	16047	201	2	F	Stroll	32.8899	N	32.2591	18.2075	NA	NA	NA	NA	NA	NA	NA
something	2	16048	201	3	M	Stroll	32.4091	NA	25.9535	11.9241	NA	NA	NA	NA	NA	NA	NA
something	2	16049	201	1	F	Search	15.3463	N	35.706	10.6593	NA	NA	NA	NA	NA	NA	NA
something	2	16050	201	2	F	Stroll	32.8899	N	32.7404	17.331	NA	NA	NA	NA	NA	NA	NA
something	2	16051	201	4	M	Search	15.3547	NA	27.9916	3.81298	NA	NA	NA	NA	NA	NA	NA
something	2	16052	201	3	M	Stroll	32.4091	NA	26.4658	11.0653	NA	NA	NA	NA	NA	NA	NA
something	2	16053	201	1	F	Search	15.3463	N	35.0587	11.4215	NA	NA	NA	NA	NA	NA	NA
something	2	16054	201	2	F	Fight	33.1444	N	33.1056	16.4	1	F	Flee	15.0918	N	35.9116	9.6125
something	2	16055	201	4	M	Stroll	15.3547	NA	28.873	3.34054	NA	NA	NA	NA	NA	NA	NA
something	2	16056	201	3	M	Stroll	32.4091	NA	26.9798	10.2075	NA	NA	NA	NA	NA	NA	NA
something	2	16057	201	2	F	Groom	33.1444	N	33.1056	16.4	1	F	Groomed	15.0918	N	35.9116	9.6125
something	2	16058	201	4	M	Search	15.3547	NA	29.3454	4.22191	NA	NA	NA	NA	NA	NA	NA
something	2	16059	201	3	M	Fight	32.7306	NA	27.3474	9.27747	4	M	Flee	15.0332	NA	29.6414	2.24393
something	2	16060	201	1	F	Withdraw	15.0918	N	36.2824	7.64718	2	F	None	33.1444	N	33.1056	16.4
something	2	16061	201	4	M	Search	15.0332	NA	28.6524	2.09593	NA	NA	NA	NA	NA	NA	NA
something	2	16062	201	3	M	Fight	33.0454	NA	27.5262	8.29359	4	M	Flee	14.7185	NA	30.223	0.85762
something	2	16063	201	2	F	Stroll	33.1444	N	32.7373	15.4703	NA	NA	NA	NA	NA	NA	NA
something	2	16064	201	4	M	Search	14.7185	NA	29.6038	0.07235	NA	NA	NA	NA	NA	NA	NA
something	2	16065	201	3	M	Stroll	33.0454	NA	28.4938	8.04102	NA	NA	NA	NA	NA	NA	NA
something	2	16066	201	1	F	Stroll	15.0918	N	36.9965	6.94715	NA	NA	NA	NA	NA	NA	NA
something	2	16067	201	2	F	Stroll	33.1444	N	32.0281	14.7653	NA	NA	NA	NA	NA	NA	NA
something	2	16068	201	4	M	Search	14.7185	NA	30.3891	-0.546804	NA	NA	NA	NA	NA	NA	NA
something	2	16069	201	1	F	Search	15.0918	N	36.2965	6.23304	NA	NA	NA	NA	NA	NA	NA
something	2	16070	201	3	M	Stroll	33.0454	NA	29.0679	7.22226	NA	NA	NA	NA	NA	NA	NA
something	2	16071	201	2	F	Stroll	33.1444	N	31.4214	13.9704	NA	NA	NA	NA	NA	NA	NA
something	2	16072	201	4	M	Search	14.7185	NA	31.0083	0.238466	NA	NA	NA	NA	NA	NA	NA
something	2	16073	201	1	F	Withdraw	15.0918	N	38.1637	5.51639	3	M	None	33.0454	NA	29.0679	7.22226
something	2	16074	201	2	F	Fight	33.5438	N	31.0921	13.0262	3	M	Flee	32.646	NA	29.629	5.30259
something	2	16075	201	4	M	Withdraw	14.7185	NA	30.4556	-1.68365	3	M	None	32.646	NA	29.629	5.30259
something	2	16076	201	1	F	Search	15.0918	N	38.522	6.44999	NA	NA	NA	NA	NA	NA	NA
something	2	16077	201	2	F	Fight	33.9384	N	30.9059	12.0437	3	M	Flee	32.2514	NA	28.5788	3.60051
something	2	16078	201	4	M	Search	14.7185	NA	29.4945	-1.4073	NA	NA	NA	NA	NA	NA	NA
something	2	16079	201	1	F	Search	15.0918	N	37.5884	6.80831	NA	NA	NA	NA	NA	NA	NA
something	2	16080	201	3	M	Flee	31.5647	NA	28.3999	5.5925	4	M	Fight	15.4051	NA	29.3146	-0.423612
something	2	16081	202	2	F	Flee	33.5239	N	31.957	13.7452	3	M	Fight	31.9792	NA	28.762	6.52464
something	2	16082	202	1	F	Stroll	15.0918	N	36.624	6.54399	NA	NA	NA	NA	NA	NA	NA
something	2	16083	202	4	M	Withdraw	15.4051	NA	28.5335	-2.26475	3	M	None	31.9792	NA	28.762	6.52464
something	2	16084	202	2	F	Search	33.5239	N	31.1063	14.2707	NA	NA	NA	NA	NA	NA	NA
something	2	16085	202	1	F	Withdraw	15.0918	N	38.6216	6.44713	3	M	None	31.9792	NA	28.762	6.52464
something	2	16086	202	4	M	Search	15.4051	NA	27.6129	-1.87417	NA	NA	NA	NA	NA	NA	NA
something	2	16087	202	2	F	Search	33.5239	N	30.5807	13.42	NA	NA	NA	NA	NA	NA	NA
something	2	16088	202	3	M	Stroll	31.9792	NA	29.5908	5.96504	NA	NA	NA	NA	NA	NA	NA
something	2	16089	202	4	M	Search	15.4051	NA	27.2223	-2.79474	NA	NA	NA	NA	NA	NA	NA
something	2	16090	202	2	F	Groom	33.5239	N	30.5807	13.42	3	M	Groomed	31.9792	NA	29.5908	5.96504
something	2	16091	202	1	F	Search	15.0918	N	38.67	7.44596	NA	NA	NA	NA	NA	NA	NA
something	2	16092	202	4	M	Search	15.4051	NA	26.3017	-2.40416	NA	NA	NA	NA	NA	NA	NA
something	2	16093	202	3	M	Withdraw	31.9792	NA	30.2392	4.07305	2	F	None	33.5239	N	30.5807	13.42
something	2	16094	202	1	F	Stroll	15.0918	N	38.7991	8.43759	NA	NA	NA	NA	NA	NA	NA
something	2	16095	202	4	M	Search	15.4051	NA	25.9112	-3.32472	NA	NA	NA	NA	NA	NA	NA
something	2	16096	202	3	M	Stroll	31.9792	NA	30.8247	3.26241	NA	NA	NA	NA	NA	NA	NA
something	2	16097	202	2	F	Stroll	33.5239	N	30.0119	12.5975	NA	NA	NA	NA	NA	NA	NA
something	2	16098	202	1	F	Search	15.0918	N	37.8075	8.56666	NA	NA	NA	NA	NA	NA	NA
something	2	16099	202	4	M	Search	15.4051	NA	26.8317	-3.71531	NA	NA	NA	NA	NA	NA	NA
something	2	16100	202	3	M	Search	31.9792	NA	30.0141	2.67687	NA	NA	NA	NA	NA	NA	NA
something	2	16101	202	2	F	Stroll	33.5239	N	29.3958	11.8099	NA	NA	NA	NA	NA	NA	NA
something	2	16102	202	1	F	Stroll	15.0918	N	37.0092	7.96442	NA	NA	NA	NA	NA	NA	NA
something	2	16103	202	4	M	Search	15.4051	NA	26.4412	-4.63587	NA	NA	NA	NA	NA	NA	NA
something	2	16104	202	3	M	Stroll	31.9792	NA	29.8539	1.68978	NA	NA	NA	NA	NA	NA	NA
something	2	16105	202	2	F	Stroll	33.5239	N	28.7256	11.0677	NA	NA	NA	NA	NA	NA	NA
something	2	16106	202	1	F	Stroll	15.0918	N	36.7493	6.99878	NA	NA	NA	NA	NA	NA	NA
something	2	16107	202	4	M	Search	15.4051	NA	27.3617	-5.02645	NA	NA	NA	NA	NA	NA	NA
something	2	16108	202	3	M	Groom	31.9792	NA	29.8539	1.68978	4	M	Groomed	15.4051	NA	27.3617	-5.02645
something	2	16109	202	2	F	Stroll	33.5239	N	28.1298	10.2645	NA	NA	NA	NA	NA	NA	NA
something	2	16110	202	1	F	Stroll	15.0918	N	37.0811	6.05545	NA	NA	NA	NA	NA	NA	NA
something	2	16111	202	4	M	Flee	15.08	NA	27.5502	-7.01756	3	M	Fight	32.3043	NA	29.506	0.752247
something	2	16112	202	2	F	Stroll	33.5239	N	28.1162	9.26463	NA	NA	NA	NA	NA	NA	NA
something	2	16113	202	1	F	Stroll	15.0918	N	36.8511	5.08226	NA	NA	NA	NA	NA	NA	NA
something	2	16114	202	3	M	Stroll	32.3043	NA	28.5108	0.654306	NA	NA	NA	NA	NA	NA	NA
something	2	16115	202	2	F	Stroll	33.5239	N	28.3286	8.28744	NA	NA	NA	NA	NA	NA	NA
something	2	16116	202	1	F	Stroll	15.0918	N	36.7375	4.08872	NA	NA	NA	NA	NA	NA	NA
something	2	16117	202	4	M	Search	15.08	NA	28.5457	-6.92334	NA	NA	NA	NA	NA	NA	NA
something	2	16118	202	2	F	Withdraw	33.5239	N	27.4118	10.0649	3	M	None	32.3043	NA	28.5108	0.654306
something	2	16119	202	1	F	Stroll	15.0918	N	36.0601	3.35313	NA	NA	NA	NA	NA	NA	NA
something	2	16120	202	3	M	Stroll	32.3043	NA	27.7872	1.34457	NA	NA	NA	NA	NA	NA	NA
something	2	16121	202	4	M	Stroll	15.08	NA	29.484	-6.57751	NA	NA	NA	NA	NA	NA	NA
something	2	16122	202	2	F	Search	33.5239	N	26.523	9.6065	NA	NA	NA	NA	NA	NA	NA
something	2	16123	202	3	M	Stroll	32.3043	NA	27.1991	2.15337	NA	NA	NA	NA	NA	NA	NA
something	2	16124	202	1	F	Stroll	15.0918	N	35.0848	3.13225	NA	NA	NA	NA	NA	NA	NA
something	2	16125	202	4	M	Stroll	15.08	NA	30.1497	-5.83127	NA	NA	NA	NA	NA	NA	NA
something	2	16126	202	2	F	Search	33.5239	N	26.9815	8.71776	NA	NA	NA	NA	NA	NA	NA
something	2	16127	202	3	M	Fight	32.8136	NA	27.166	3.15282	2	F	Flee	33.0146	N	25.734	10.281
something	2	16128	202	1	F	Withdraw	15.0918	N	36.6699	4.35188	3	M	None	32.8136	NA	27.166	3.15282
something	2	16129	202	4	M	Stroll	15.08	NA	30.9578	-5.24228	NA	NA	NA	NA	NA	NA	NA
something	2	16130	202	2	F	Search	33.0146	N	24.9524	9.65732	NA	NA	NA	NA	NA	NA	NA
something	2	16131	202	3	M	Stroll	32.8136	NA	28.1561	3.29292	NA	NA	NA	NA	NA	NA	NA
something	2	16132	202	4	M	Stroll	15.08	NA	31.956	-5.18201	NA	NA	NA	NA	NA	NA	NA
something	2	16133	202	2	F	Search	33.0146	N	25.5761	8.87568	NA	NA	NA	NA	NA	NA	NA
something	2	16134	202	3	M	Stroll	32.8136	NA	29.0364	2.81845	NA	NA	NA	NA	NA	NA	NA
something	2	16135	202	4	M	Search	15.08	NA	32.0163	-6.1802	NA	NA	NA	NA	NA	NA	NA
something	2	16136	202	2	F	Flee	32.6134	N	25.7795	10.8653	3	M	Fight	33.2148	NA	28.5404	3.68675
something	2	16137	202	1	F	Search	15.0918	N	37.2797	3.55934	NA	NA	NA	NA	NA	NA	NA
something	2	16138	202	4	M	Search	15.08	NA	31.0181	-6.24046	NA	NA	NA	NA	NA	NA	NA
something	2	16139	202	3	M	Fight	33.7103	NA	28.1814	4.6201	2	F	Flee	32.118	N	26.0302	12.8495
something	2	16140	202	1	F	Search	15.0918	N	36.4872	2.94952	NA	NA	NA	NA	NA	NA	NA
something	2	16141	202	4	M	Search	15.08	NA	31.0784	-7.23864	NA	NA	NA	NA	NA	NA	NA
something	2	16142	202	2	F	Search	32.118	N	25.0381	12.9749	NA	NA	NA	NA	NA	NA	NA
something	2	16143	202	3	M	Stroll	33.7103	NA	28.7408	5.44901	NA	NA	NA	NA	NA	NA	NA
something	2	16144	202	1	F	Stroll	15.0918	N	36.0394	2.05537	NA	NA	NA	NA	NA	NA	NA
something	2	16145	202	4	M	Search	15.08	NA	30.0802	-7.2989	NA	NA	NA	NA	NA	NA	NA
something	2	16146	202	2	F	Search	32.118	N	25.1635	13.967	NA	NA	NA	NA	NA	NA	NA
something	2	16147	202	3	M	Stroll	33.7103	NA	29.1296	6.37033	NA	NA	NA	NA	NA	NA	NA
something	2	16148	202	1	F	Stroll	15.0918	N	35.6509	1.13391	NA	NA	NA	NA	NA	NA	NA
something	2	16149	202	2	F	Search	32.118	N	24.1714	14.0924	NA	NA	NA	NA	NA	NA	NA
something	2	16150	202	3	M	Stroll	33.7103	NA	28.9865	7.36005	NA	NA	NA	NA	NA	NA	NA
something	2	16151	202	4	M	Search	15.08	NA	30.0199	-6.30072	NA	NA	NA	NA	NA	NA	NA
something	2	16152	202	1	F	Stroll	15.0918	N	35.3793	0.17151	NA	NA	NA	NA	NA	NA	NA
something	2	16153	202	2	F	Search	32.118	N	24.046	13.1002	NA	NA	NA	NA	NA	NA	NA
something	2	16154	202	3	M	Flee	33.1982	NA	30.8364	6.59974	2	F	Fight	32.6301	N	24.6983	12.3423
something	2	16155	202	4	M	Stroll	15.08	NA	29.9703	-5.30195	NA	NA	NA	NA	NA	NA	NA
something	2	16156	202	2	F	Stroll	32.6301	N	24.0889	11.5495	NA	NA	NA	NA	NA	NA	NA
something	2	16157	202	1	F	Fight	15.4916	N	34.6764	-0.539772	4	M	Flee	14.6802	NA	27.9732	-5.40934
something	2	16158	202	3	M	Stroll	33.1982	NA	31.835	6.65171	NA	NA	NA	NA	NA	NA	NA
something	2	16159	202	2	F	Stroll	32.6301	N	24.06	10.5499	NA	NA	NA	NA	NA	NA	NA
something	2	16160	202	1	F	Stroll	15.4916	N	35.2837	-1.33422	NA	NA	NA	NA	NA	NA	NA
something	2	16161	203	3	M	Search	33.1982	NA	31.887	5.65306	NA	NA	NA	NA	NA	NA	NA
something	2	16162	203	2	F	Stroll	32.6301	N	23.7772	9.59073	NA	NA	NA	NA	NA	NA	NA
something	2	16163	203	4	M	Search	14.6802	NA	28.0269	-6.40789	NA	NA	NA	NA	NA	NA	NA
something	2	16164	203	1	F	Search	15.4916	N	36.0782	-0.726892	NA	NA	NA	NA	NA	NA	NA
something	2	16165	203	3	M	Withdraw	33.1982	NA	31.5293	7.62082	1	F	None	15.4916	N	36.0782	-0.726892
